Year Range,Year (30y start),Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
1950-1979,1950,1,69.09226695288662,2.3407511349999996,-8.738134180000001,-3.1986914956666666
1950-1979,1950,2,46.326106242155774,4.291494209666666,-7.11795979,-1.4132328132
1950-1979,1950,3,48.198359601311495,7.090429083333333,-5.374301036666667,0.858064028
1950-1979,1950,4,45.67404939322316,11.030267149999998,-2.716167551333333,4.157049768333334
1950-1979,1950,5,37.78514661190149,17.1013868,1.3064571734333332,9.203922030000001
1950-1979,1950,6,28.205763680358256,21.4606289,4.621805266666667,13.041217116666667
1950-1979,1950,7,6.713547002235714,27.594043066666664,8.341234556666667,17.967638966666666
1950-1979,1950,8,9.565351775005897,26.738213566666666,7.38950804,17.063860866666666
1950-1979,1950,9,13.894767609781201,21.8010252,3.8170420663333333,12.809033633333334
1950-1979,1950,10,43.06419367736615,15.103688199999999,-0.3930364886666667,7.355325823333334
1950-1979,1950,11,50.518760872428984,7.167972176666667,-5.020630143333333,1.0736710318333331
1950-1979,1950,12,56.597422324554856,3.363785123,-8.092178103333334,-2.364196520333333
1951-1980,1951,1,69.61813196119097,2.2671135423333335,-8.872878023333334,-3.3028822023333335
1951-1980,1951,2,43.40282015743667,4.479607546333333,-7.0079118000000005,-1.2641521515333334
1951-1980,1951,3,47.80578540450512,7.1500252233333335,-5.258234236666667,0.9458955013333334
1951-1980,1951,4,46.524021379608,10.983798883333332,-2.704761701333333,4.139518561666667
1951-1980,1951,5,39.22067938862909,16.911974066666666,1.1715625593666668,9.041768386666666
1951-1980,1951,6,28.076787269107523,21.43710533333333,4.595901706666667,13.016503550000001
1951-1980,1951,7,6.59046475083338,27.686103,8.401916856666666,18.044010133333334
1951-1980,1951,8,8.397806890667264,26.8789851,7.500014423333334,17.1894998
1951-1980,1951,9,13.576346293437252,21.707654433333335,3.758344433,12.732999433333333
1951-1980,1951,10,42.0953346145827,15.1640992,-0.4033292786666667,7.380384923333334
1951-1980,1951,11,55.031241827438635,7.11848799,-5.0425963,1.0379458584999999
1951-1980,1951,12,57.660355694883464,3.163254652,-8.326393509999999,-2.5815694536666665
1952-1981,1952,1,70.41817206758213,2.1772419223333332,-9.045427156666667,-3.434092579
1952-1981,1952,2,42.99484740575966,4.372849083,-7.155188866666666,-1.3911699115333334
1952-1981,1952,3,48.43763064890962,7.2282334399999995,-5.199133003333333,1.014550228
1952-1981,1952,4,46.27424692722889,11.146590483333334,-2.5963101413333334,4.275140148333334
1952-1981,1952,5,37.908209443946554,16.930811933333334,1.1662919927,9.048552019999999
1952-1981,1952,6,28.573210883920986,21.5099594,4.671501903333334,13.090730650000001
1952-1981,1952,7,6.604241086857671,27.541823733333334,8.30844329,17.925133633333335
1952-1981,1952,8,9.080338971243236,26.8031625,7.4944522566666665,17.1488074
1952-1981,1952,9,13.532635975084823,21.63525226666667,3.719125026333333,12.677188633333333
1952-1981,1952,10,43.279541867419084,15.061375133333334,-0.48361314133333333,7.2888809566666675
1952-1981,1952,11,55.7521810987367,7.142316733333333,-5.09745306,1.0224318504999999
1952-1981,1952,12,55.84756154137504,3.129450358666667,-8.397162443333334,-2.633856077
1953-1982,1953,1,70.84397876262818,2.244282589,-8.94584549,-3.350781410666667
1953-1982,1953,2,44.661526888388934,4.456092316333334,-7.02811521,-1.2860114715333333
1953-1982,1953,3,48.17255093427054,7.244046573333334,-5.2788679033333334,0.9825893613333334
1953-1982,1953,4,46.40752781294759,11.064413783333332,-2.7065959763333334,4.178908898333334
