Year Range,Year (30y start),Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
1950-1979,1950,1,261.76465265188455,4.716048045824956,-4.370417072558005,0.17281548663347512
1950-1979,1950,2,226.2706205809771,5.960721348373091,-4.266194954800195,0.8472631967864481
1950-1979,1950,3,205.67172330753561,8.885938883261629,-3.2878339819517453,2.7990524506549415
1950-1979,1950,4,112.67652730218144,12.391106765616676,-1.5518040375016466,5.419651364057515
1950-1979,1950,5,56.67445970867332,17.06446032906685,1.6279474477712954,9.346203888419074
1950-1979,1950,6,24.154307569633247,22.76469164204396,5.882668803940494,14.323680222992227
1950-1979,1950,7,8.940411528982418,27.201656173062407,9.093316256615447,18.147486214838928
1950-1979,1950,8,15.694608813454462,25.50253600316961,7.566849459134639,16.534692731152123
1950-1979,1950,9,46.31108794924452,22.384187371669693,5.6162000268137575,14.000193699241725
1950-1979,1950,10,90.09339794503845,16.48403770629784,1.9488038825831238,9.216420794440483
1950-1979,1950,11,163.31384341968425,7.6470846140283015,-3.0550145780122975,2.2960350180080025
1950-1979,1950,12,223.98273143943746,3.9839416554390477,-4.577623327868922,-0.29684083621493723
1951-1980,1951,1,270.102249476493,4.702171740914519,-4.346419450051512,0.17787614543150357
1951-1980,1951,2,235.51667616341936,6.008399597183411,-4.236551003927691,0.8859242966278601
1951-1980,1951,3,207.518765199174,8.7879340210466,-3.3920876628411682,2.697923179102716
1951-1980,1951,4,111.19783921588467,12.331207369290889,-1.6201059038210912,5.355550732734899
1951-1980,1951,5,56.14195668106156,17.033101424981606,1.5860384528552365,9.309569938918422
1951-1980,1951,6,24.986854086749254,22.67360573271403,5.811424260587796,14.242514996650915
1951-1980,1951,7,8.9522393555462,27.045792370615587,8.98442770529624,18.015110037955914
1951-1980,1951,8,16.620865742085474,25.639182485323314,7.68749676902401,16.663339627173663
1951-1980,1951,9,43.65301322248919,22.523544358473583,5.612004897940894,14.067774628207237
1951-1980,1951,10,101.5540037149531,16.278599135633165,1.8238777861110262,9.051238460872096
1951-1980,1951,11,166.66295427074593,7.61437673454613,-3.0887938435872173,2.2627914454794564
1951-1980,1951,12,231.82464814692568,3.9631381480530363,-4.552706871316664,-0.294784361631814
1952-1981,1952,1,271.0339644121084,4.568948886767237,-4.452572965030316,0.058187960868460786
1952-1981,1952,2,234.34847842242473,5.960114685074036,-4.2871361365684875,0.8364892742527741
1952-1981,1952,3,210.9022937061054,8.762315597092469,-3.415265670031706,2.6735249635303813
1952-1981,1952,4,109.66446396983335,12.37364660018532,-1.636833350026687,5.368406625079316
1952-1981,1952,5,56.62927131555406,16.91173502604169,1.4881097508029204,9.199922388422305
