Year Range,Year (30y start),Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
1950-1979,1950,1,63.89010801084719,12.870096649999999,2.1456034475333334,7.50785005
1950-1979,1950,2,60.177534900411054,15.390483366666666,3.511054442666667,9.45076899
1950-1979,1950,3,51.68934959592426,18.650761699999997,5.13121615,11.890988966666667
1950-1979,1950,4,25.56062151452687,22.335873833333334,7.02150599,14.678690066666666
1950-1979,1950,5,13.283299842494637,25.917748500000002,9.55426145,17.736004933333334
1950-1979,1950,6,2.9684831514447017,30.0572375,12.063336233333333,21.060286899999998
1950-1979,1950,7,0.9249863578435323,32.6903474,13.145339633333332,22.917843466666667
1950-1979,1950,8,2.1966160080978145,32.213245,12.5792658,22.3962553
1950-1979,1950,9,6.501792591606591,30.1610137,11.374743883333334,20.767878866666667
1950-1979,1950,10,19.11021863316903,25.54923643333333,8.479985626666666,17.014610933333334
1950-1979,1950,11,41.06759547630835,17.624614599999997,4.1784682166666665,10.901541483333334
1950-1979,1950,12,66.61049116198843,12.835070366666667,2.199299261666667,7.517184906666667
1951-1980,1951,1,67.3398617048142,12.662999926666666,2.069181916533333,7.366090906666667
1951-1980,1951,2,59.81095590685353,15.384824333333334,3.5469057593333333,9.465865106666666
1951-1980,1951,3,50.542676834768265,18.7512732,5.121773416666667,11.936523333333334
1951-1980,1951,4,23.83480978052122,22.465747,7.001923623333334,14.733835433333333
1951-1980,1951,5,13.510176361370567,25.9689401,9.599751873333334,17.7843459
1951-1980,1951,6,2.9689051554771995,30.084646266666667,12.0833373,21.0839918
1951-1980,1951,7,0.9249863578435323,32.697716633333336,13.142213483333334,22.919965
1951-1980,1951,8,2.1973208752347313,32.11925733333333,12.529446166666666,22.3243517
1951-1980,1951,9,6.501792591606591,30.142828899999998,11.357115683333335,20.749972366666665
1951-1980,1951,10,19.10800400191049,25.534876966666666,8.455847926666667,16.995362333333336
1951-1980,1951,11,41.48882525956612,17.6856219,4.240407576666667,10.963014816666666
1951-1980,1951,12,66.74043331414444,12.7611422,2.191308995,7.476225706666667
1952-1981,1952,1,65.43569309331956,12.609009126666667,1.9509377004000001,7.279973396666667
1952-1981,1952,2,61.320620045320474,15.389135766666667,3.580901306,9.485018606666667
1952-1981,1952,3,53.37987454355427,18.6945121,5.092531883333334,11.893521999999999
1952-1981,1952,4,23.38348047689822,22.5580242,7.065472733333333,14.811748566666667
1952-1981,1952,5,14.052131752522092,25.910452766666666,9.568688026666667,17.7395703
1952-1981,1952,6,2.9689051554771995,30.028497566666665,12.066531566666667,21.0475146
1952-1981,1952,7,0.9249863578435323,32.766891433333335,13.20237745,22.98463436666667
1952-1981,1952,8,2.195460577279375,32.0743379,12.523236566666666,22.298787166666667
1952-1981,1952,9,6.688241850190495,30.133544500000003,11.3837891,20.758666833333333
1952-1981,1952,10,19.411852884457584,25.260514399999998,8.28882986,16.774672
1952-1981,1952,11,41.945240229064794,17.547755366666667,4.19401781,10.87088665
1952-1981,1952,12,65.39122367498047,12.752389633333333,2.107443013,7.42991644
1953-1982,1953,1,65.4334151416715,12.612061793333334,1.9704309770666668,7.291246363333333
1953-1982,1953,2,63.91686531125649,15.276444333333334,3.5883126226666664,9.43237854
1953-1982,1953,3,55.054767374844275,18.754473866666668,5.23080594,11.992639866666668
1953-1982,1953,4,23.408511861871634,22.5752487,7.0584601000000005,14.8168545
1953-1982,1953,5,13.587133771100877,25.97410976666667,9.64522556,17.80966756666667
1953-1982,1953,6,2.8120530036086806,29.848951333333332,12.03016495,20.939558166666664
1953-1982,1953,7,0.9249863578435323,32.744515566666664,13.232797,22.988656166666665
1953-1982,1953,8,2.195460577279375,32.011101233333335,12.473087999999999,22.242094566666665
1953-1982,1953,9,4.58845660020091,30.173938933333332,11.383204766666667,20.7785719
1953-1982,1953,10,20.24384241257437,25.24178626666667,8.330305593333334,16.786045766666668
1953-1982,1953,11,41.91233317487531,17.499660633333335,4.196213126666667,10.847936916666667
1953-1982,1953,12,68.07975679869493,12.7165536,2.151197719666667,7.433875773333333
1954-1983,1954,1,67.31466382243158,12.65562886,2.111505203733333,7.383567013333334
1954-1983,1954,2,63.96685084259402,15.2664072,3.579159836,9.422783573333334
1954-1983,1954,3,54.11191576903554,18.673972666666664,5.184296506666667,11.929134533333333
1954-1983,1954,4,24.119665462850254,22.492463966666666,7.049578366666666,14.7710213
1954-1983,1954,5,12.64654784579884,25.905022666666664,9.59564086,17.750331666666668
1954-1983,1954,6,2.7337022310725834,29.785184533333332,12.007155166666667,20.896169933333333
1954-1983,1954,7,0.9495782683390251,32.6916889,13.159710933333335,22.925699766666664
1954-1983,1954,8,2.546168480004965,31.9164758,12.405290133333333,22.1608829
1954-1983,1954,9,4.534571231014798,30.280468799999998,11.400186133333333,20.8403275
1954-1983,1954,10,18.229758212784567,25.2758347,8.308112893333334,16.7919736
1954-1983,1954,11,44.66571197597276,17.553026466666665,4.300241349999999,10.926633983333334
1954-1983,1954,12,70.27538885369317,12.701369033333332,2.195577169666667,7.448473206666667
1955-1984,1955,1,67.89662880043498,12.639914226666667,2.1251632570666668,7.382538733333333
1955-1984,1955,2,63.781819559447285,15.175336033333334,3.554460822666667,9.364898506666666
1955-1984,1955,3,52.742633155198135,18.638438766666663,5.096161486666667,11.867300066666667
1955-1984,1955,4,25.01498210469601,22.4663706,7.04110925,14.753740099999998
1955-1984,1955,5,12.755069609449665,25.898085533333333,9.608220493333333,17.753152866666667
1955-1984,1955,6,2.8491530314196294,29.6207601,11.942139333333333,20.781449866666666
1955-1984,1955,7,0.8530240515524061,32.749866966666666,13.180126866666665,22.9649968
1955-1984,1955,8,2.5459349410629923,31.930373633333332,12.368022233333333,22.14919786666667
1955-1984,1955,9,4.58838967760219,30.2107059,11.359550533333334,20.785128266666668
1955-1984,1955,10,18.889296709805492,25.1362118,8.247880876666667,16.6920462
1955-1984,1955,11,44.08937548862033,17.560051233333336,4.1805074,10.870279416666667
1955-1984,1955,12,71.03834785096083,12.5801597,2.093245802666667,7.3367028733333335
1956-1985,1956,1,67.87640484188023,12.435116226666667,1.9464208037333333,7.1907685
1956-1985,1956,2,61.34424251884585,15.065686966666668,3.471667536,9.26867734
1956-1985,1956,3,52.03281046732251,18.620776166666666,5.014104783333334,11.8174404
1956-1985,1956,4,25.43016943318632,22.4035068,7.006515493333334,14.705011299999999
1956-1985,1956,5,13.819163423719242,25.7720398,9.579251793333333,17.675645666666664
1956-1985,1956,6,2.8934991938303516,29.450221933333335,11.8647757,20.657499033333334
1956-1985,1956,7,0.9308406173043902,32.66168306666667,13.175542066666667,22.918612433333333
1956-1985,1956,8,2.5459349410629923,32.084352100000004,12.471713033333334,22.278032466666666
1956-1985,1956,9,4.563741068136774,30.159594466666665,11.365786866666667,20.7626907
1956-1985,1956,10,19.02027318598117,25.1078754,8.292846843333333,16.700361033333333
1956-1985,1956,11,44.43915454807095,17.59244043333333,4.255095086666667,10.923767866666667
1956-1985,1956,12,73.04414767484431,12.572488266666666,2.1398268093333335,7.3561576833333335
1957-1986,1957,1,66.91750823043776,12.49806186,2.051127741066667,7.274594803333333
1957-1986,1957,2,60.95957254644623,14.991681466666668,3.430372626,9.211027106666668
1957-1986,1957,3,51.48868178521016,18.667575066666664,5.01793119,11.842753033333334
1957-1986,1957,4,26.27199535343483,22.370458066666668,6.975076826666666,14.672767616666667
1957-1986,1957,5,13.749710434016958,25.670037133333334,9.515106726666666,17.592571799999998
1957-1986,1957,6,2.8940692648761344,29.398686899999998,11.8541005,20.626393866666668
1957-1986,1957,7,0.9308406173043902,32.79423166666667,13.268363916666667,23.031297633333335
1957-1986,1957,8,2.5459349410629923,32.0643606,12.468545366666666,22.266452933333333
1957-1986,1957,9,4.549813569631312,30.19140786666667,11.393058933333332,20.79223343333333
1957-1986,1957,10,17.537297572011916,25.152324500000002,8.284317943333333,16.718321133333333
1957-1986,1957,11,42.90856936676574,17.709380233333334,4.293365896666667,11.001373166666667
1957-1986,1957,12,67.561012496159,12.659442916666668,2.0656946846666666,7.36256895
1958-1987,1958,1,65.92423698448768,12.475842093333334,1.9929939144,7.234417996666666
1958-1987,1958,2,61.33127984522675,15.0189197,3.5055535593333333,9.262236673333332
1958-1987,1958,3,51.62194497680701,18.697253866666664,5.062288013333333,11.879770866666666
1958-1987,1958,4,27.32674086381353,22.155230266666667,6.900694560000001,14.527962566666666
1958-1987,1958,5,13.034308674554717,25.833032533333334,9.639631326666667,17.736331866666667
1958-1987,1958,6,3.0145325311754223,29.42499473333333,11.905183200000002,20.665089166666668
1958-1987,1958,7,0.9308406173043902,32.7178089,13.200983583333334,22.9593961
1958-1987,1958,8,2.464346404318393,32.05552396666666,12.428784833333333,22.242154333333335
1958-1987,1958,9,4.549287580525012,30.0714249,11.329904066666668,20.700664533333335
1958-1987,1958,10,17.81464043965356,25.099052033333333,8.250641776666667,16.674846866666666
1958-1987,1958,11,44.30043820236376,17.662257333333333,4.267530833333334,10.964894166666665
1958-1987,1958,12,71.1385995287133,12.519689816666666,2.0254686046666666,7.27257935
1959-1988,1959,1,66.01194091967837,12.403344760000001,1.8510918277333335,7.1272182766666665
1959-1988,1959,2,62.876530620703484,15.030417933333332,3.573274966,9.301846473333335
1959-1988,1959,3,50.94592645240709,18.72747006666667,5.09267423,11.910072066666666
1959-1988,1959,4,28.06592683759798,22.15169523333333,6.891656446666667,14.521676033333334
1959-1988,1959,5,13.151203672780444,25.748176,9.583493526666667,17.6658347
1959-1988,1959,6,3.0132797585410414,29.4363882,11.930837,20.683612766666666
1959-1988,1959,7,0.9308406173043902,32.652628033333336,13.175279249999999,22.913953499999998
1959-1988,1959,8,2.4605761844669245,32.030322999999996,12.386914133333333,22.208618566666665
1959-1988,1959,9,4.549287580525012,29.961403266666665,11.296069966666666,20.628736633333332
1959-1988,1959,10,17.58690144883993,25.1022524,8.273475843333333,16.687864066666666
1959-1988,1959,11,43.68521763928306,17.72667373333333,4.355536933333334,11.04110545
1959-1988,1959,12,67.91240940604393,12.57203635,2.034976174666667,7.303506383333333
1960-1989,1960,1,60.73182276026,12.415398593333332,1.6790999494,7.047249226666667
1960-1989,1960,2,67.55568788999273,15.0300568,3.6597680626666667,9.34491244
1960-1989,1960,3,51.15255392432422,18.72491803333333,5.136968126666667,11.930943000000001
1960-1989,1960,4,28.06351333716896,22.128896366666666,6.905658766666666,14.517277733333334
1960-1989,1960,5,13.046742428019174,25.7544594,9.57187566,17.663167466666668
1960-1989,1960,6,2.999983217422738,29.580529666666667,11.965502533333334,20.773016266666666
1960-1989,1960,7,0.9309527477778894,32.64113,13.122253283333333,22.88169153333333
