Year Range,Year (30y start),Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
1950-1979,1950,1,70.76276152362945,12.350151216666665,1.5772721386666668,6.963711803333334
1950-1979,1950,2,49.40189106435187,15.2358747,3.4324887613333335,9.334181793333332
1950-1979,1950,3,35.32059730711877,19.0438879,5.027382696666667,12.035635333333333
1950-1979,1950,4,30.90101691987781,22.169672133333332,6.83405134,14.5018618
1950-1979,1950,5,8.820871788488716,25.776077566666668,9.361593956666667,17.5688356
1950-1979,1950,6,6.1208275017247145,29.482046566666668,11.916342983333333,20.6991946
1950-1979,1950,7,0.6144501382768905,32.40437863333333,12.842728516666666,22.623553533333332
1950-1979,1950,8,1.5418759199160124,31.750316166666668,12.085894266666665,21.918105233333332
1950-1979,1950,9,3.8551304468132,30.502423033333333,11.539837,21.021129933333334
1950-1979,1950,10,17.355531148353176,25.293088933333333,8.183886896666667,16.738488033333333
1950-1979,1950,11,37.867362420104584,17.95485826666667,4.105243855333333,11.030050999999998
1950-1979,1950,12,53.741627176775594,12.528010766666666,1.8060930689999999,7.167051923333333
1951-1980,1951,1,68.34642649800071,12.513306983333333,1.791214772,7.152261013333333
1951-1980,1951,2,47.26520607520389,15.363983533333334,3.5633973643333334,9.463690496666667
1951-1980,1951,3,35.6192337308505,19.152394166666667,5.0012087,12.076801466666666
1951-1980,1951,4,31.204262691438156,22.146823199999996,6.91058493,14.5287041
1951-1980,1951,5,8.705078569906647,25.807917,9.398941856666665,17.603429300000002
1951-1980,1951,6,5.990834860901448,29.521294133333335,11.911500883333334,20.716397333333337
1951-1980,1951,7,0.6144501382768905,32.539860133333335,12.974131416666667,22.756995766666666
1951-1980,1951,8,1.2450297216133976,31.7337367,12.098795766666665,21.9162663
1951-1980,1951,9,3.8559695919344605,30.528067099999998,11.585224900000002,21.056645933333336
1951-1980,1951,10,15.395510356634142,25.263290766666668,8.11703678,16.6901639
1951-1980,1951,11,40.317604158965175,17.946988733333335,4.133320855333333,11.040154733333333
1951-1980,1951,12,52.9253505045043,12.539531266666668,1.8147416656666666,7.177136456666667
1952-1981,1952,1,67.83079972191216,12.489617316666665,1.7390178258333333,7.1143177133333335
1952-1981,1952,2,46.111330776545515,15.4951198,3.584592101,9.53985601
1952-1981,1952,3,35.327484085512964,19.205660433333332,5.01786462,12.111762566666666
1952-1981,1952,4,30.13764630995162,22.223435866666666,6.956358483333333,14.5898972
1952-1981,1952,5,8.52443072210203,25.9648036,9.42893609,17.6968697
1952-1981,1952,6,5.914026758190745,29.6053028,11.893059316666667,20.7491809
1952-1981,1952,7,0.6144523014343535,32.55292036666667,12.986413383333334,22.769666833333336
1952-1981,1952,8,1.2518941222803694,31.811984366666668,12.201267933333334,22.006626233333336
1952-1981,1952,9,3.852144146079632,30.591832466666666,11.666150233333333,21.128991199999998
1952-1981,1952,10,15.209511800628011,25.4586188,8.278171226666666,16.8683951
1952-1981,1952,11,42.60079952304841,17.943948033333335,4.2183031820000005,11.081125566666666
1952-1981,1952,12,51.70287157530326,12.512160133333333,1.774645089,7.1434026133333335
1953-1982,1953,1,72.05611426285873,12.456147616666668,1.7044635425,7.080305713333333
1953-1982,1953,2,49.90448973161927,15.502897466666667,3.630436834333333,9.566667226666668
1953-1982,1953,3,35.156418214953646,19.306476033333336,5.057848176666667,12.182162133333332
1953-1982,1953,4,30.020399335794195,22.339044866666665,6.95559405,14.647319533333333
1953-1982,1953,5,8.669732958713452,26.103599433333333,9.507222373333333,17.8054108
1953-1982,1953,6,5.95113909364293,29.650670466666668,11.880719416666667,20.7656948
1953-1982,1953,7,0.6150745102029209,32.55478826666667,13.03315385,22.793971066666664
1953-1982,1953,8,1.2516648225887304,31.716096033333333,12.146191233333333,21.931143666666667
1953-1982,1953,9,3.4112722798803783,30.651354033333334,11.7012716,21.176312633333335
1953-1982,1953,10,15.175446015205475,25.4179543,8.201007093333333,16.8094808
1953-1982,1953,11,43.025309352968904,17.891260900000002,4.298637082,11.094948966666667
1953-1982,1953,12,56.3736427482118,12.551740366666667,1.8323189923333334,7.1920296666666665
1954-1983,1954,1,73.95738767522411,12.517268849999999,1.7699540991666667,7.143611613333333
1954-1983,1954,2,50.7888302539638,15.597326433333334,3.8219435943333333,9.70963507
1954-1983,1954,3,35.78262462965454,19.267998033333335,5.075039186666667,12.171518633333333
1954-1983,1954,4,29.210713305321313,22.350716566666666,6.961672643333333,14.656194666666666
1954-1983,1954,5,8.580606168089927,26.2315952,9.544260406666666,17.887927733333335
1954-1983,1954,6,5.480402499580294,29.763299533333335,11.885523416666667,20.8244113
1954-1983,1954,7,0.6150745102029209,32.5116205,12.99770435,22.754662399999997
1954-1983,1954,8,1.2635757712026412,31.6773764,12.126797866666667,21.902087166666668
1954-1983,1954,9,3.4112722798803783,30.5215331,11.593041333333334,21.057287
1954-1983,1954,10,15.255112492263866,25.315009999999997,8.216777259999999,16.7658937
1954-1983,1954,11,43.06762464459885,17.902438800000002,4.272684005333333,11.087561366666668
1954-1983,1954,12,59.36840075548729,12.7395202,2.0976062956666666,7.41856322
1955-1984,1955,1,74.85900631038733,12.475093983333332,1.8073839525000002,7.141239099999999
1955-1984,1955,2,52.78761042834949,15.543679566666667,3.785868077666667,9.664773903333334
1955-1984,1955,3,36.37998152862438,19.190628933333336,5.013868593333333,12.102248733333333
1955-1984,1955,4,29.759277471764207,22.409154366666666,6.987757796666667,14.698456133333334
1955-1984,1955,5,8.460175536455337,26.212119466666664,9.569617073333335,17.890868233333332
1955-1984,1955,6,5.467455996626805,29.710262866666667,11.86809535,20.789178966666668
1955-1984,1955,7,0.6150745102029209,32.36889093333333,12.925804116666665,22.647347533333335
1955-1984,1955,8,0.7262385777629824,31.6682177,12.099845433333334,21.884031566666668
1955-1984,1955,9,2.9206132129192506,30.645456966666664,11.664231966666668,21.154844233333332
1955-1984,1955,10,15.083109567670052,25.391584833333333,8.26595466,16.828769833333332
1955-1984,1955,11,45.4355914699552,17.845163733333333,4.317080105333333,11.0811219
1955-1984,1955,12,62.7284264109326,12.709322466666666,2.108945979,7.40913422
1956-1985,1956,1,75.06478035192444,12.502997633333333,1.8415274925,7.1722627
1956-1985,1956,2,53.109949125704894,15.5660796,3.7489434310000003,9.657511603333335
1956-1985,1956,3,36.03242445763705,19.1518794,4.981287953333333,12.06658365
1956-1985,1956,4,28.795764155774183,22.404655833333333,6.907006796666667,14.655831333333333
1956-1985,1956,5,9.113391594385895,26.19418873333333,9.569213406666668,17.88170106666667
1956-1985,1956,6,5.4673151491876135,29.5617362,11.819060016666667,20.690398033333334
1956-1985,1956,7,0.5777205145312513,32.405208433333335,12.921326516666666,22.663267466666664
1956-1985,1956,8,0.7262385777629824,31.561736933333336,12.044849633333333,21.803293333333333
1956-1985,1956,9,2.9206132129192506,30.67312463333333,11.723941033333334,21.198532633333333
1956-1985,1956,10,14.666174004723997,25.525399333333333,8.266733993333334,16.896066766666667
1956-1985,1956,11,43.47430732376196,17.9139648,4.332363018666666,11.1231639
1956-1985,1956,12,63.45730103439937,12.7411452,2.1872315056666665,7.464188333333333
1957-1986,1957,1,70.49079222818669,12.666863033333334,1.9418366058333334,7.304349933333333
1957-1986,1957,2,52.78359541756978,15.625187866666666,3.7967598143333334,9.710973903333333
1957-1986,1957,3,37.65577534818433,19.0646957,4.970052346666667,12.017373983333334
1957-1986,1957,4,28.423594808752476,22.380625766666665,6.948432843333333,14.6645293
1957-1986,1957,5,8.178691802670134,26.234074266666667,9.598109906666668,17.9160921
1957-1986,1957,6,5.787875932671875,29.444988333333335,11.787937583333333,20.6164629
1957-1986,1957,7,0.587238344800401,32.382799,12.970876416666666,22.6768377
1957-1986,1957,8,0.7397978894980625,31.5449898,12.088842333333334,21.816916133333333
1957-1986,1957,9,4.186770144663332,30.620811033333332,11.754966583333333,21.1878886
1957-1986,1957,10,14.682921867837733,25.608349733333334,8.304477793333334,16.956413833333333
