Year Range,Year (30y start),Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
1950-1979,1950,1,125.96230798670986,11.200479595225367,1.5750252721643165,6.387752433694842
1950-1979,1950,2,89.21185806207262,14.22010419761021,3.0711924223124916,8.645648309961352
1950-1979,1950,3,85.52347699952574,16.758797341623637,4.019191910938572,10.388994626281105
1950-1979,1950,4,48.960019569322846,20.67328807915584,5.83635741509334,13.254822747124589
1950-1979,1950,5,17.338391724873798,26.032256545200163,9.263307065245948,17.647781805223058
1950-1979,1950,6,3.649337719928539,30.329576324462913,12.00767818535701,21.16862725490996
1950-1979,1950,7,1.6146510398113953,34.97618230019849,15.851755948630736,25.41396912441461
1950-1979,1950,8,3.874336985437834,34.20316232988913,15.220292473249561,24.711727401569348
1950-1979,1950,9,1.9468777464027838,31.010939992268902,13.600620866563608,22.305780429416256
1950-1979,1950,10,17.20257939497254,25.438082400086127,9.912274186329197,17.67517829320766
1950-1979,1950,11,72.66547892110482,16.70135936821834,4.462752755059158,10.582056061638749
1950-1979,1950,12,81.46885208069982,11.920110102827854,2.107501486501409,7.0138057946646315
1951-1980,1951,1,127.72105071304836,11.241374869397914,1.6354019936182396,6.438388431508077
1951-1980,1951,2,91.7102479611534,14.259117781039356,3.104776367851493,8.681947074445425
1951-1980,1951,3,86.24601607295224,16.72808689568635,3.9859715943695617,10.357029245027954
1951-1980,1951,4,49.46448753494791,20.664202372233095,5.800414584689693,13.232308478461395
1951-1980,1951,5,19.19407345698493,25.938281387821345,9.193149085916522,17.565715236868932
1951-1980,1951,6,3.651511937464406,30.244591501871767,11.963926225450328,21.104258863661048
1951-1980,1951,7,1.6174208039030766,34.904393838861964,15.837685592815463,25.371039715838712
1951-1980,1951,8,2.2824867301205938,34.11409899311683,15.14619087137204,24.630144932244438
1951-1980,1951,9,1.9481911606130708,30.955838138156487,13.523802079942515,22.239820109049504
1951-1980,1951,10,17.124984899372865,25.472700910670806,9.967322495983517,17.72001170332716
1951-1980,1951,11,74.7791876200587,16.618864461263044,4.435325227525522,10.527094844394282
1951-1980,1951,12,77.85828458591192,11.893681955645183,2.030730072349653,6.9622060139974185
1952-1981,1952,1,118.89297732955738,11.314815378496746,1.678029327392601,6.496422352944674
1952-1981,1952,2,90.70510626560304,14.382854669379897,3.176233331526856,8.779544000453376
1952-1981,1952,3,84.67213702062807,16.866911210911272,4.080555629935338,10.473733420423306
