Year Range,Year (30y start),Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
1950-1979,1950,1,240.16043046976546,11.788713124679475,1.8323897374169014,6.8105514310481885
1950-1979,1950,2,158.8186008821532,13.652863040443096,2.6149123229004854,8.13388768167179
1950-1979,1950,3,181.41982196463687,15.084942050107019,3.3025070976253232,9.193724573866172
1950-1979,1950,4,117.48042639365927,18.02976433291075,4.87592102764645,11.4528426802786
1950-1979,1950,5,49.41542967882876,22.7831250815184,8.378669038436904,15.58089705997765
1950-1979,1950,6,13.764187807429485,27.833510970623195,11.64905208476108,19.741281527692138
1950-1979,1950,7,1.855099614365731,32.07042158954754,14.78573402875418,23.42807780915086
1950-1979,1950,8,2.948099757578141,31.66783754686618,14.241665264274305,22.954751405570242
1950-1979,1950,9,20.877766425369863,29.319572803876575,13.099424427768662,21.209498615822618
1950-1979,1950,10,74.54912547517158,23.074941486386727,8.7979926652806,15.936467075833665
1950-1979,1950,11,130.3341150957366,15.354596546909287,3.658504870676878,9.506550708793082
1950-1979,1950,12,239.42213529452377,11.830974709684074,1.920857477970718,6.875916093827397
1951-1980,1951,1,249.0836118315745,11.718528221661472,1.8354372604189,6.776982741040186
1951-1980,1951,2,156.07509770173849,13.775442775218307,2.7037607215576296,8.239601748387969
1951-1980,1951,3,177.96225632511022,15.190544856383989,3.345500012987696,9.268022434685841
1951-1980,1951,4,116.30722506593297,18.1023828981634,4.9452518646062,11.523817381384799
1951-1980,1951,5,47.168494403597556,22.7418178556191,8.3086798416941,15.525248848656599
1951-1980,1951,6,13.654339018443112,27.843574832670893,11.627683276795526,19.735629054733206
1951-1980,1951,7,1.7560594166132817,32.08095726613348,14.780948734337441,23.43095300023546
1951-1980,1951,8,2.9500808814432844,31.69459606401654,14.271952214481223,22.98327413924888
1951-1980,1951,9,19.455206895244604,29.518026108769668,13.234501146461554,21.37626362761561
1951-1980,1951,10,74.15911387296632,23.24878581143669,8.920091267420084,16.084438539428387
1951-1980,1951,11,131.50395890463543,15.11637233444127,3.491603961074584,9.303988147757927
1951-1980,1951,12,237.48638062457357,11.756329059007166,1.7540886370017381,6.755208848004453
1952-1981,1952,1,239.7048454425237,11.553759102424683,1.6636003529884036,6.608679727706543
1952-1981,1952,2,158.1740247112933,13.694115731718446,2.6279483000314015,8.161032015874925
1952-1981,1952,3,179.37638148959613,15.115473230747316,3.3084903391054095,9.211981784926364
1952-1981,1952,4,117.76399738599612,18.11862423902369,4.987671548051466,11.553147893537577
1952-1981,1952,5,46.580456603564734,22.767690627265956,8.310018463221143,15.538854545243549
1952-1981,1952,6,13.149493561273065,27.876677296064077,11.651475159048358,19.76407622755622
1952-1981,1952,7,1.7764535167591595,32.033238316068044,14.766512196254268,23.399875256161156
1952-1981,1952,8,2.47271836372977,31.690203771067686,14.215821307300532,22.953012539184108
1952-1981,1952,9,19.31078169423242,29.387270265099623,13.140565756636079,21.263918010867847
1952-1981,1952,10,71.39151678011541,23.213259695988988,8.921729883475724,16.067494789732354
1952-1981,1952,11,137.88365168029864,15.128639058787943,3.56840966654105,9.348524362664497
1952-1981,1952,12,241.4928960763009,11.650406451999793,1.743057971170704,6.696732211585248
1953-1982,1953,1,234.54914231833115,11.51052845046559,1.6127749379907912,6.56165169422819
1953-1982,1953,2,156.6992314761076,13.62314404847043,2.5537745215901055,8.088459285030266
1953-1982,1953,3,182.41008185439765,15.051953125000022,3.2527085170951167,9.152330821047569
1953-1982,1953,4,112.6068246757643,18.25378101728118,5.0309863067091785,11.64238366199518
1953-1982,1953,5,46.60905668387439,22.798819461945588,8.293508180576211,15.5461638212609
1953-1982,1953,6,12.537526474299655,27.979721686826135,11.690693602087924,19.835207644457032
1953-1982,1953,7,1.9422128193910362,32.082719679585836,14.85095723297346,23.466838456279643
1953-1982,1953,8,2.9297943068524175,31.700557247177002,14.243537451199531,22.972047349188266
1953-1982,1953,9,19.731869988546713,29.160369551809236,12.968287674753311,21.064328613281273
1953-1982,1953,10,79.81039437420938,23.03643801591462,8.904283776793315,15.970360896353968
1953-1982,1953,11,136.66005882639885,15.092380199767018,3.582768090677563,9.33757414522229
1953-1982,1953,12,235.3449611682459,11.61374545569603,1.670168281559516,6.641956868627773
1954-1983,1954,1,231.18964125501674,11.51898750171329,1.5547173716486504,6.53685243668097
1954-1983,1954,2,161.59808539734712,13.695423796454891,2.6260054490980846,8.160714622776489
1954-1983,1954,3,180.9127350163218,15.053859224950946,3.240530984443553,9.14719510469725
1954-1983,1954,4,107.22546694781812,18.324435285601723,5.044512689601631,11.684473987601677
1954-1983,1954,5,42.01800853830276,23.008898062239165,8.380127450525277,15.69451275638222
1954-1983,1954,6,12.110178403352585,27.948655520433594,11.581494169179482,19.765074844806538
1954-1983,1954,7,1.941767927719172,31.874728371102616,14.639894125592482,23.25731124834755
1954-1983,1954,8,3.0610783413264344,31.720297170400507,14.264991975275914,22.992644572838213
1954-1983,1954,9,20.34905619053529,29.159910438939168,12.970760462353825,21.065335450646497
1954-1983,1954,10,73.06021902645494,23.11657269256024,8.889709051247724,16.003140871903984
1954-1983,1954,11,141.47625824179437,14.979556727716123,3.508115580597839,9.24383615415698
1954-1983,1954,12,227.22604903143662,11.739131990960603,1.7683477068190485,6.7537398488898255
1955-1984,1955,1,239.88800075187197,11.456877601679688,1.5356917842742164,6.496284692976952
1955-1984,1955,2,153.63801955246527,13.695007701237854,2.560954813998035,8.127981257617945
1955-1984,1955,3,184.58574533000845,14.872856792111033,3.1917873691284893,9.032322080619762
1955-1984,1955,4,108.67883803165594,18.39741253769191,5.159848697060056,11.778630617375983
1955-1984,1955,5,43.873293596177994,22.855909177200523,8.330131740602473,15.593020458901497
1955-1984,1955,6,11.844785094140027,27.962693820529534,11.591048748172538,19.77687128435104
1955-1984,1955,7,1.941767927719172,31.82671717766255,14.628415875523952,23.22756652659325
1955-1984,1955,8,4.358310694470102,31.721208069158553,14.28480317871925,23.003005623938904
1955-1984,1955,9,24.65022965307718,29.003112857216305,12.90066136410364,20.951887110659975
1955-1984,1955,10,73.12726665207853,23.061935823761164,8.934149995468152,15.998042909614659
1955-1984,1955,11,136.6791954199934,15.027587205318005,3.4961039225260646,9.261845563922035
1955-1984,1955,12,218.04947698509275,11.674203966159121,1.6541953638980489,6.664199665028585
1956-1985,1956,1,240.50856158587638,11.279311154532333,1.3845129594873247,6.33191205700983
1956-1985,1956,2,154.246418683673,13.48034395523344,2.3924170832576097,7.936380519245524
1956-1985,1956,3,182.72481604392027,14.807081756850883,3.1298846501176305,8.968483203484256
1956-1985,1956,4,100.39179143411995,18.73672006350514,5.331493990714113,12.034107027109625
1956-1985,1956,5,45.29272644337661,22.820792739945905,8.278701293461753,15.54974701670383
1956-1985,1956,6,11.96497667352135,27.987545608609764,11.624579949629956,19.806062779119863
1956-1985,1956,7,1.9479039143886057,31.812879122619133,14.634205365788171,23.223542244203653
1956-1985,1956,8,4.331529307688017,31.727742823896016,14.321296924187381,23.024519874041697
1956-1985,1956,9,24.648838228668563,29.03423063579361,12.941559316177836,20.987894975985725
1956-1985,1956,10,71.9235179853952,23.12905786036098,8.996649194101076,16.06285352723103
1956-1985,1956,11,138.61151262563254,14.911166085583448,3.3994679697494288,9.155317027666436
1956-1985,1956,12,206.56814643315099,11.657704681586488,1.636986116453581,6.647345399020034
1957-1986,1957,1,233.49180172824967,11.220991838214509,1.3126841762609878,6.266838007237749
1957-1986,1957,2,156.2442189395475,13.55929005320964,2.4468929773089756,8.003091515259307
1957-1986,1957,3,183.94622486620696,14.753470499743583,3.124546605851218,8.9390085527974
1957-1986,1957,4,102.50893961889584,18.573032826206163,5.23067301432294,11.901852920264552
1957-1986,1957,5,45.149547981191866,22.827413289318958,8.255659820781183,15.541536555050072
