Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC)
1915,1,1,0.0901219512195122,11.24701219512195,5.760853658536585
1915,1,2,0.34991869918699187,11.55331300813008,4.562947154471544
1915,1,3,3.5299593495934958,9.738821138211382,5.956341463414634
1915,1,4,6.918089430894309,13.947154471544716,5.71308943089431
1915,1,5,3.091422764227642,12.312926829268292,7.290975609756098
1915,1,6,8.591463414634147,13.3944918699187,9.002337398373983
1915,1,7,5.669756097560976,13.591788617886179,7.675345528455285
1915,1,8,22.075752032520327,14.784451219512194,8.370142276422763
1915,1,9,3.351951219512195,15.555121951219512,3.733760162601626
1915,1,10,0.1620731707317073,14.85130081300813,3.004918699186992
1915,1,11,1.9267682926829268,12.09790650406504,5.119065040650407
1915,1,12,3.739512195121951,13.289390243902439,6.028048780487805
1915,1,13,5.718130081300814,13.422073170731707,8.548719512195122
1915,1,14,4.312174796747968,17.091646341463417,7.859146341463414
1915,1,15,0.5099186991869918,15.654451219512195,3.5969308943089433
1915,1,16,0.0,15.640752032520325,4.560508130081301
1915,1,17,0.0,17.301747967479674,3.0454471544715447
1915,1,18,0.0,18.027743902439024,2.3677235772357723
1915,1,19,0.0,19.24678861788618,2.6972154471544716
1915,1,20,0.0,18.586849593495934,3.5174186991869916
1915,1,21,0.0,18.739776422764226,5.715873983739837
1915,1,22,0.0001016260162601626,18.681422764227644,5.481524390243902
1915,1,23,0.04148373983739837,17.70882113821138,2.817439024390244
1915,1,24,2.127378048780488,14.305243902439026,7.478028455284553
1915,1,25,6.867886178861789,14.936016260162603,8.6519918699187
1915,1,26,5.59479674796748,14.674268292682926,8.18890243902439
1915,1,27,19.032865853658535,12.613922764227643,9.217479674796747
1915,1,28,27.198313008130082,16.22160569105691,10.663922764227642
1915,1,29,18.88288617886179,17.90209349593496,12.531991869918699
1915,1,30,6.440792682926829,16.767073170731706,12.262845528455284
1915,1,31,9.813455284552846,14.642642276422764,11.153597560975609
1915,2,1,28.12971544715447,14.450548780487805,10.666158536585366
1915,2,2,30.227540650406507,14.266260162601625,9.531422764227642
1915,2,3,3.464329268292683,14.131117886178862,7.284735772357724
1915,2,4,1.4636991869918698,14.29130081300813,8.292256097560976
1915,2,5,0.4535569105691057,15.558333333333334,5.994695121951219
1915,2,6,0.0,15.333414634146342,7.545121951219512
1915,2,7,8.618353658536584,15.019756097560975,9.012621951219513
1915,2,8,25.089186991869916,15.627012195121951,9.473048780487805
1915,2,9,17.724329268292685,14.4225,8.804126016260163
1915,2,10,9.985731707317074,13.962357723577234,7.709044715447154
1915,2,11,2.2822560975609756,15.343861788617886,6.56739837398374
1915,2,12,0.16333333333333333,16.87008130081301,4.639471544715447
1915,2,13,0.0035975609756097563,17.421565040650407,4.517581300813008
1915,2,14,0.0006910569105691056,18.96272357723577,4.8914634146341465
