Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC)
1915,1,1,0.0,13.478046875,4.46921875
1915,1,2,0.0,14.81,3.086796875
1915,1,3,8.0753125,13.770703125,5.148203125
1915,1,4,11.242890625,11.1396875,2.791953125
1915,1,5,2.41828125,10.72921875,3.91859375
1915,1,6,6.429453125,9.1690625,5.509921875
1915,1,7,1.918671875,9.89203125,0.9354687500000001
1915,1,8,10.00625,9.5190625,4.600390625
1915,1,9,9.322109375,9.24296875,-0.1925
1915,1,10,0.0,11.680859375,0.8253125
1915,1,11,4.775546875,11.718359375,2.773203125
1915,1,12,20.007578125,8.778359375,3.4528906249999998
1915,1,13,14.04171875,11.7846875,4.984921875
1915,1,14,33.28625,9.593984375,5.359140625
1915,1,15,0.10921875,9.223984375,0.02742187500000002
1915,1,16,0.116875,9.36640625,-1.05640625
1915,1,17,0.0,10.94078125,-0.3778125
1915,1,18,0.0,12.32390625,0.608828125
1915,1,19,0.0,15.048828125,0.8703125
1915,1,20,0.0,15.413671875,0.838359375
1915,1,21,0.0,13.151953125,0.722578125
1915,1,22,0.0,13.141953125,0.85140625
1915,1,23,0.0,13.648828125,-1.878359375
1915,1,24,1.986015625,11.925390625,4.33109375
1915,1,25,10.890078125,10.85390625,5.56609375
1915,1,26,6.983203125,11.413359375,2.28875
1915,1,27,14.593828125,11.350546875000001,7.818515625
1915,1,28,19.570703125,13.189609375,8.781328125
1915,1,29,10.62890625,12.547578125,9.423046875
1915,1,30,11.62203125,11.0190625,8.428515625
1915,1,31,19.8625,10.561015625,8.371875
1915,2,1,55.2546875,8.78515625,7.053671875
1915,2,2,43.3184375,7.20359375,5.41046875
1915,2,3,26.4040625,6.366796875,3.27828125
1915,2,4,4.3746875,8.76421875,2.105390625
1915,2,5,0.0,11.314765625,-0.27718750000000003
1915,2,6,0.0,11.521015625,2.164375
1915,2,7,4.12796875,11.78546875,6.025859375
1915,2,8,44.77421875,11.4140625,5.5528125
1915,2,9,43.74984375,8.663125,4.3925
1915,2,10,25.761953125,7.537109375,3.924296875
1915,2,11,9.558203125,7.765859375,2.000625
1915,2,12,0.531328125,9.2415625,-0.34390625
1915,2,13,1.505390625,10.6009375,-1.572578125
1915,2,14,0.30078125,13.219921875,-0.19273437499999999
1915,2,15,10.1309375,14.233359375,1.840078125
1915,2,16,25.367421875,12.172265625,6.4109375
1915,2,17,29.82453125,10.02703125,6.85515625
1915,2,18,13.06953125,10.627890625,6.699609375
1915,2,19,2.35609375,11.231015625,1.94296875
1915,2,20,12.58265625,9.647734375,1.77296875
1915,2,21,7.484140625,8.028828125,-1.54109375
1915,2,22,10.28390625,8.603203125,2.970546875
1915,2,23,5.983984375,10.001953125,4.5671875
1915,2,24,5.817578125,10.948515625,5.61625
1915,2,25,2.74015625,12.3190625,5.603515625
1915,2,26,0.474296875,13.278671875,4.04078125
1915,2,27,4.6664843750000005,13.058359375,2.837734375
