Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC)
1915,1,1,0.14712230215827338,13.10201438848921,4.574820143884892
1915,1,2,0.006546762589928058,17.75410071942446,4.611726618705036
1915,1,3,11.152589928057553,9.214820143884891,5.100863309352518
1915,1,4,5.704676258992806,10.76726618705036,2.7933093525179853
1915,1,5,4.9543884892086325,8.171870503597123,5.569280575539568
1915,1,6,28.79,7.748776978417266,5.785251798561151
1915,1,7,4.777553956834533,8.139640287769785,5.7512949640287765
1915,1,8,55.93381294964029,8.128920863309354,5.572374100719424
1915,1,9,2.7241007194244604,12.939784172661872,1.5249640287769783
1915,1,10,0.0,12.8631654676259,1.2996402877697841
1915,1,11,14.50338129496403,7.974532374100719,3.2694964028776976
1915,1,12,10.53956834532374,7.686906474820144,3.8671942446043164
1915,1,13,32.29834532374101,8.44661870503597,4.682589928057554
1915,1,14,9.62611510791367,11.007841726618704,4.445323741007194
1915,1,15,0.15223021582733812,10.245035971223022,0.9815107913669066
1915,1,16,0.0,12.991510791366906,-0.006330935251798557
1915,1,17,0.0,17.457769784172662,2.6407194244604315
1915,1,18,0.0,18.169208633093525,2.818273381294964
1915,1,19,0.0,19.135107913669067,3.03726618705036
1915,1,20,0.0,17.708705035971224,3.8976258992805755
1915,1,21,0.0,18.255467625899282,5.144244604316547
1915,1,22,0.0,15.48589928057554,5.226043165467626
1915,1,23,0.001079136690647482,15.078776978417265,0.5929496402877698
1915,1,24,4.713884892086331,10.108705035971223,4.621870503597123
1915,1,25,20.877625899280574,8.93776978417266,6.180071942446043
1915,1,26,0.8441007194244604,10.33179856115108,5.052086330935252
1915,1,27,30.906330935251795,9.891870503597122,6.987697841726618
1915,1,28,34.101294964028774,12.237841726618704,7.379856115107914
1915,1,29,26.50187050359712,12.189856115107915,8.67726618705036
1915,1,30,23.80748201438849,10.160287769784173,8.728992805755395
1915,1,31,19.124676258992807,9.456546762589928,7.676690647482014
1915,2,1,83.04424460431655,10.35410071942446,7.0834532374100725
1915,2,2,77.67625899280576,9.700863309352519,6.325827338129496
1915,2,3,9.211366906474819,7.8590647482014395,4.194244604316546
1915,2,4,11.637625899280577,9.12158273381295,4.968920863309352
1915,2,5,1.1438129496402878,13.049568345323742,2.49568345323741
1915,2,6,0.0,12.516115107913668,4.83273381294964
1915,2,7,7.066474820143885,10.582517985611512,6.60589928057554
1915,2,8,59.67992805755396,11.605179856115107,6.097913669064749
1915,2,9,37.536258992805756,7.784676258992805,5.205179856115108
1915,2,10,8.675899280575539,9.6468345323741,4.415611510791367
1915,2,11,0.4264748201438849,9.3431654676259,1.8027338129496402
1915,2,12,0.0,13.470215827338128,2.302158273381295
1915,2,13,0.002589928057553957,16.208992805755397,2.2199280575539566
1915,2,14,0.0,17.584172661870504,2.9946043165467624
1915,2,15,2.263165467625899,17.132877697841725,5.27136690647482
1915,2,16,67.52143884892087,11.679856115107913,7.242374100719425
1915,2,17,28.803741007194244,11.300791366906475,8.590791366906474
1915,2,18,6.897985611510792,11.64410071942446,8.418129496402877
1915,2,19,0.09640287769784173,12.909928057553957,5.836546762589927
1915,2,20,19.976834532374102,9.476402877697842,4.076187050359713
1915,2,21,0.7815107913669065,7.700287769784172,-1.1575539568345323
1915,2,22,18.82136690647482,7.537482014388489,3.6656115107913667
1915,2,23,8.656690647482014,8.19978417266187,5.506906474820144
1915,2,24,20.29,10.609208633093525,6.9490647482014385
1915,2,25,0.8725179856115108,14.770503597122302,5.799064748201439
1915,2,26,0.0,16.553741007194244,6.233021582733813
1915,2,27,3.7420863309352517,11.435611510791366,6.072374100719424
1915,2,28,15.865323741007195,9.893093525179857,6.698848920863309
1915,3,1,0.0037410071942446045,12.035827338129497,3.359496402877698
1915,3,2,0.0,17.800647482014387,3.129208633093525
1915,3,3,0.0,19.4236690647482,3.7915107913669064
1915,3,4,0.0,16.007985611510794,6.514172661870504
1915,3,5,0.0,17.54021582733813,3.121870503597122
1915,3,6,0.03424460431654676,15.723812949640289,5.214604316546763
1915,3,7,0.0,17.494604316546763,4.77863309352518
1915,3,8,0.0,18.590647482014386,4.136618705035971
1915,3,9,1.472230215827338,11.777985611510791,6.028561151079137
1915,3,10,0.2046043165467626,17.827194244604318,6.120287769784173
1915,3,11,0.0008633093525179855,15.497338129496404,4.866115107913669
1915,3,12,3.3662589928057556,11.692230215827339,7.481079136690647
1915,3,13,5.016978417266187,12.728273381294963,8.711079136690646
1915,3,14,0.2002158273381295,20.678129496402878,8.973453237410071
1915,3,15,0.0,23.79287769784173,8.01841726618705
1915,3,16,0.0,25.45863309352518,7.955251798561151
1915,3,17,0.005251798561151079,19.580359712230216,9.129136690647483
1915,3,18,0.024172661870503598,21.857050359712233,7.332014388489209
1915,3,19,0.0,25.770575539568345,7.182877697841726
1915,3,20,0.0,26.52402877697842,10.409496402877698
1915,3,21,0.0,28.02870503597122,10.188201438848921
1915,3,22,0.0,27.076618705035973,9.655611510791367
1915,3,23,0.0,24.88115107913669,9.44071942446043
1915,3,24,0.7923741007194245,21.997410071942443,9.512302158273382
1915,3,25,0.0,17.12798561151079,9.717194244604316
1915,3,26,4.041582733812949,11.36820143884892,8.938776978417266
1915,3,27,28.75388489208633,11.58841726618705,8.655035971223022
1915,3,28,62.55172661870504,10.77776978417266,7.79431654676259
1915,3,29,26.317266187050357,10.022517985611511,6.6260431654676255
1915,3,30,4.022230215827339,10.739208633093526,7.18589928057554
1915,3,31,2.2542446043165465,14.156906474820143,8.24021582733813
1915,4,1,0.22467625899280577,16.87661870503597,8.333309352517984
1915,4,2,0.3220143884892086,16.21453237410072,10.20179856115108
1915,4,3,5.06294964028777,17.414244604316547,8.512805755395684
1915,4,4,0.6735971223021583,16.735827338129496,7.89884892086331
1915,4,5,0.03884892086330936,16.853093525179855,6.059568345323741
1915,4,6,0.44654676258992804,14.366474820143885,6.578705035971223
1915,4,7,6.123812949640288,13.564892086330936,8.32798561151079
1915,4,8,0.15906474820143884,16.57978417266187,5.529712230215828
1915,4,9,0.0,23.311582733812948,7.377913669064748
1915,4,10,0.0,22.47877697841727,8.56136690647482
1915,4,11,0.002517985611510791,22.70273381294964,9.116618705035972
1915,4,12,0.5483453237410072,17.620071942446042,10.040359712230215
1915,4,13,1.4928776978417266,14.915611510791367,5.481151079136691
1915,4,14,0.0,22.08093525179856,6.473525179856115
1915,4,15,0.0,26.936258992805755,10.202877697841727
1915,4,16,0.0,25.2631654676259,10.066546762589928
1915,4,17,0.0,25.944244604316548,10.278561151079137
1915,4,18,0.0,25.387410071942444,10.34021582733813
1915,4,19,0.0022302158273381297,24.034676258992807,11.787769784172662
1915,4,20,0.04330935251798561,20.462589928057554,9.877122302158273
1915,4,21,0.0007194244604316547,16.78388489208633,8.557194244604316
1915,4,22,11.46021582733813,14.723956834532375,8.177338129496404
1915,4,23,0.7236690647482015,14.748776978417265,7.403381294964029
1915,4,24,0.43230215827338125,14.061726618705036,5.1474100719424465
1915,4,25,10.366546762589929,11.659352517985612,7.616402877697842
1915,4,26,2.854460431654676,22.412014388489208,7.286402877697841
1915,4,27,0.0051079136690647476,20.886690647482013,9.565035971223022
1915,4,28,0.00539568345323741,26.947482014388488,10.046330935251799
1915,4,29,18.258776978417266,14.113525179856115,7.302805755395684
1915,4,30,0.9342446043165469,10.543021582733813,2.8192086330935253
1915,5,1,0.14201438848920864,10.519280575539568,6.2198561151079135
1915,5,2,0.432158273381295,12.626187050359713,4.530719424460432
1915,5,3,2.303812949640288,15.657338129496402,5.4288489208633095
1915,5,4,0.4149640287769784,16.531294964028778,7.8590647482014395
1915,5,5,0.12618705035971223,20.603956834532372,8.418129496402878
1915,5,6,0.8839568345323742,22.839784172661872,8.23474820143885
1915,5,7,0.0,22.415323741007196,10.357985611510792
1915,5,8,0.40870503597122304,18.867553956834534,11.705323741007193
1915,5,9,38.414676258992806,13.927769784172662,12.769856115107913
1915,5,10,63.95870503597123,15.408705035971222,11.383309352517985
1915,5,11,24.93172661870504,15.43158273381295,13.739136690647483
1915,5,12,16.0731654676259,18.121942446043164,10.822230215827338
1915,5,13,4.241942446043166,16.84453237410072,8.676690647482014
1915,5,14,5.77136690647482,18.450359712230217,9.144388489208632
1915,5,15,0.0,24.34525179856115,9.986330935251798
1915,5,16,0.14568345323741008,21.470359712230216,12.907338129496402
1915,5,17,27.742877697841728,16.49654676258993,12.082589928057555
1915,5,18,8.74978417266187,16.08136690647482,10.18273381294964
1915,5,19,20.133309352517987,19.313093525179855,8.014964028776978
1915,5,20,0.04690647482014389,16.64388489208633,7.871726618705036
1915,5,21,1.49431654676259,17.655755395683453,10.912230215827337
1915,5,22,0.22482014388489208,21.17776978417266,8.714676258992805
1915,5,23,4.8989928057553955,13.923525179856115,11.408633093525179
1915,5,24,10.941942446043166,12.512302158273382,7.36568345323741
1915,5,25,6.084172661870504,20.019280575539568,7.925755395683454
1915,5,26,0.0017985611510791368,27.53503597122302,13.53726618705036
1915,5,27,0.0,31.350575539568343,16.360071942446044
1915,5,28,0.03172661870503597,27.808129496402877,15.334244604316547
1915,5,29,0.0,27.31496402877698,14.564604316546763
1915,5,30,0.0,27.09525179856115,14.685107913669064
1915,5,31,0.0,26.507769784172662,14.55726618705036
1915,6,1,0.026187050359712232,27.308776978417267,12.647338129496402
1915,6,2,0.0,26.65273381294964,11.843453237410072
1915,6,3,0.0,27.453884892086332,12.161942446043165
1915,6,4,0.0,29.170647482014388,13.007553956834531
1915,6,5,0.0,31.398201438848922,15.132086330935254
1915,6,6,0.0,30.993237410071945,16.85726618705036
1915,6,7,0.0,31.339352517985613,17.711726618705036
1915,6,8,0.0,30.68251798561151,17.590791366906473
1915,6,9,0.0,29.47841726618705,15.009568345323741
1915,6,10,0.0,26.075827338129496,13.6768345323741
1915,6,11,0.0,25.15028776978417,8.867985611510791
1915,6,12,0.11151079136690648,27.722805755395683,10.587625899280576
1915,6,13,0.0,31.422158273381296,12.875395683453238
1915,6,14,0.0,29.92705035971223,13.30798561151079
1915,6,15,0.0,30.278129496402876,12.40223021582734
1915,6,16,0.0,30.034676258992803,11.839640287769784
1915,6,17,0.0,29.39568345323741,14.082446043165469
1915,6,18,0.0,28.076690647482014,13.501223021582735
1915,6,19,0.0,27.927338129496402,12.60841726618705
1915,6,20,0.0,30.43820143884892,12.835179856115108
1915,6,21,0.0,31.950935251798562,13.811079136690648
1915,6,22,0.0,31.147553956834535,14.614244604316548
1915,6,23,0.0,31.197985611510795,15.40726618705036
1915,6,24,0.0,27.55971223021583,12.650359712230216
1915,6,25,0.0,26.07244604316547,10.99769784172662
1915,6,26,0.0,30.623884892086334,11.841870503597121
1915,6,27,0.0,33.92244604316547,15.587194244604316
1915,6,28,0.0,36.544172661870505,18.12496402877698
1915,6,29,0.0,36.11654676258993,18.15388489208633
1915,6,30,0.0,36.514028776978414,18.20690647482014
1915,7,1,7.194244604316547e-05,33.397050359712225,19.363309352517987
1915,7,2,0.00014388489208633093,35.158992805755396,18.97597122302158
1915,7,3,0.0,32.04107913669065,19.32043165467626
1915,7,4,7.194244604316547e-05,30.75194244604317,17.94093525179856
