Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC)
1915,1,1,0.0,14.96433734939759,6.6571084337349395
1915,1,2,0.0,14.926987951807229,7.721566265060241
1915,1,3,1.4460240963855422,13.516506024096385,7.492048192771085
1915,1,4,10.766626506024096,13.412289156626507,7.760722891566265
1915,1,5,0.6862650602409639,13.473012048192771,6.796385542168675
1915,1,6,7.204819277108434,13.861084337349398,8.542530120481928
1915,1,7,0.7797590361445783,15.201807228915662,5.971566265060241
1915,1,8,10.157951807228915,14.602048192771084,8.587951807228915
1915,1,9,4.059036144578313,13.892530120481927,5.634819277108433
1915,1,10,0.0,15.270722891566265,4.895662650602409
1915,1,11,1.987831325301205,15.378795180722893,5.24421686746988
1915,1,12,6.163855421686748,14.998192771084335,6.70132530120482
1915,1,13,0.45795180722891565,15.506506024096385,9.145180722891565
1915,1,14,3.289156626506024,14.819518072289156,9.486385542168675
1915,1,15,0.27481927710843373,14.302048192771084,6.155783132530121
1915,1,16,0.0,15.766144578313252,6.083614457831326
1915,1,17,0.0,15.841204819277108,5.71855421686747
1915,1,18,0.0,15.235060240963856,3.7113253012048197
1915,1,19,0.0,16.196746987951805,4.316626506024096
1915,1,20,0.1360240963855422,16.245301204819278,4.712409638554217
1915,1,21,0.49542168674698794,15.613253012048194,7.5760240963855425
1915,1,22,0.38373493975903616,16.362289156626506,9.163614457831326
1915,1,23,0.0,16.762409638554217,7.046265060240964
1915,1,24,1.4919277108433735,17.25746987951807,9.774337349397591
1915,1,25,10.587710843373493,16.471566265060243,10.696626506024097
1915,1,26,1.6880722891566264,15.858072289156627,8.673855421686747
1915,1,27,3.216506024096386,16.634457831325303,10.346987951807229
1915,1,28,11.630481927710845,17.817951807228916,10.497831325301206
1915,1,29,14.782530120481928,16.702650602409637,11.487349397590362
1915,1,30,8.636506024096386,15.491686746987952,11.21722891566265
1915,1,31,10.916024096385541,15.029156626506024,9.689397590361446
1915,2,1,9.843373493975903,14.701204819277109,11.38578313253012
1915,2,2,15.44734939759036,13.181927710843372,9.550481927710845
1915,2,3,14.693493975903614,13.117590361445783,7.367590361445783
1915,2,4,2.0432530120481927,14.82710843373494,8.650843373493975
1915,2,5,0.0,14.583975903614459,7.70144578313253
1915,2,6,0.0,14.679397590361447,8.060602409638554
1915,2,7,0.9597590361445782,15.332530120481927,8.70421686746988
1915,2,8,9.899518072289156,15.548313253012049,9.925301204819277
1915,2,9,26.953614457831325,13.30867469879518,8.578915662650601
1915,2,10,13.503132530120482,13.696867469879518,8.063012048192771
1915,2,11,1.7787951807228914,13.993734939759037,6.204939759036145
1915,2,12,0.41506024096385546,15.32686746987952,3.8932530120481927
1915,2,13,0.01614457831325301,15.256506024096385,5.203975903614458
1915,2,14,0.0,16.239277108433733,5.300722891566265
1915,2,15,0.11012048192771084,16.162168674698794,6.505542168674699
1915,2,16,2.0116867469879516,16.90120481927711,10.72734939759036
1915,2,17,7.984578313253013,14.780722891566265,9.84132530120482
1915,2,18,3.379277108433735,17.03012048192771,11.18144578313253
1915,2,19,0.6406024096385542,17.271807228915662,9.994939759036145
1915,2,20,6.967831325301205,15.05433734939759,8.160120481927711
1915,2,21,2.484096385542169,13.883614457831325,5.469518072289157
1915,2,22,3.116867469879518,14.1,9.538192771084336
1915,2,23,1.3626506024096385,17.053614457831326,12.09566265060241
1915,2,24,5.29277108433735,14.887710843373494,11.360240963855421
1915,2,25,2.30144578313253,15.508674698795181,11.272168674698795
1915,2,26,0.0,16.960361445783132,8.225662650602409
1915,2,27,0.6773493975903614,16.507951807228917,9.645060240963854
1915,2,28,9.735301204819276,14.342530120481928,9.191807228915662
1915,3,1,2.325301204819277,15.169759036144578,7.443614457831324
1915,3,2,0.03313253012048193,16.10385542168675,6.394939759036144
1915,3,3,0.0,17.431445783132528,6.540963855421687
1915,3,4,0.001566265060240964,18.04469879518072,10.556626506024097
1915,3,5,0.0,18.212409638554217,8.048072289156627
1915,3,6,0.0,17.661927710843376,6.083373493975904
1915,3,7,0.0,19.028554216867473,6.022289156626506
1915,3,8,0.0,20.31975903614458,5.798433734939759
1915,3,9,0.054819277108433734,17.170361445783133,10.016867469879518
1915,3,10,0.7828915662650603,17.2855421686747,9.536385542168674
1915,3,11,0.38192771084337346,17.775783132530123,9.369638554216866
1915,3,12,0.40963855421686746,18.580481927710846,11.053012048192771
1915,3,13,0.24265060240963857,20.359397590361446,12.381566265060242
1915,3,14,0.0,21.485180722891567,12.822409638554216
1915,3,15,0.0,22.496024096385543,10.460963855421687
1915,3,16,0.0,24.24457831325301,10.079156626506025
1915,3,17,0.0,23.122048192771086,11.081204819277108
1915,3,18,0.0,21.549397590361444,11.063734939759035
1915,3,19,0.0,24.07421686746988,9.296144578313253
1915,3,20,0.0,26.687710843373495,10.194698795180722
1915,3,21,0.0,27.82963855421687,11.104939759036146
1915,3,22,0.0,27.614337349397587,11.260481927710844
1915,3,23,0.0,25.87578313253012,11.307710843373494
1915,3,24,0.0,23.109156626506024,10.533734939759036
1915,3,25,0.0,20.243132530120484,11.04421686746988
1915,3,26,0.6689156626506024,19.298674698795182,12.373614457831325
1915,3,27,2.0404819277108435,20.594819277108435,14.41590361445783
1915,3,28,10.022168674698795,17.65686746987952,12.593373493975903
1915,3,29,4.780963855421686,18.35132530120482,10.835180722891565
1915,3,30,2.3928915662650603,17.580361445783133,9.08409638554217
1915,3,31,4.180120481927711,20.654578313253012,12.452409638554217
1915,4,1,0.0,21.03253012048193,12.575542168674698
1915,4,2,0.0,19.561084337349396,13.434698795180722
1915,4,3,0.0,19.242168674698792,12.247831325301206
1915,4,4,0.04204819277108434,17.924939759036146,11.102771084337348
1915,4,5,0.020722891566265063,17.749518072289156,10.91301204819277
1915,4,6,0.14012048192771084,16.79409638554217,11.034819277108433
1915,4,7,1.5042168674698795,16.172048192771083,10.672530120481929
1915,4,8,1.5792771084337351,20.409518072289156,9.002771084337349
1915,4,9,0.0,22.561807228915665,9.241566265060241
1915,4,10,0.0,23.197710843373496,10.711084337349398
1915,4,11,0.0,22.865421686746988,10.998674698795181
1915,4,12,0.0037349397590361448,21.576265060240964,12.250120481927711
1915,4,13,0.06096385542168675,20.39614457831325,10.18012048192771
1915,4,14,0.0,21.64734939759036,9.384939759036145
1915,4,15,0.0,22.06313253012048,9.901686746987952
1915,4,16,0.0,21.208313253012047,11.540000000000001
1915,4,17,0.03746987951807229,20.307590361445783,11.22987951807229
1915,4,18,0.14337349397590363,21.325542168674698,12.095903614457832
1915,4,19,0.0,21.22120481927711,11.981566265060241
1915,4,20,0.08542168674698795,19.35457831325301,12.14987951807229
1915,4,21,9.311927710843372,18.199879518072287,11.135903614457831
1915,4,22,0.03108433734939759,18.250722891566266,11.379879518072288
1915,4,23,0.1463855421686747,17.93722891566265,10.313493975903615
1915,4,24,0.5204819277108435,18.72855421686747,9.411204819277108
1915,4,25,0.1574698795180723,17.611807228915662,10.66698795180723
1915,4,26,0.5244578313253012,18.900602409638555,9.826024096385542
1915,4,27,1.1649397590361446,19.86819277108434,11.113012048192772
1915,4,28,1.7368674698795181,18.929156626506025,9.454939759036144
1915,4,29,1.2144578313253012,17.950722891566265,10.0744578313253
1915,4,30,1.5404819277108435,16.356626506024096,8.197951807228915
1915,5,1,5.51,15.91132530120482,8.451686746987951
1915,5,2,0.21421686746987953,16.500963855421684,7.80843373493976
1915,5,3,2.4809638554216864,16.76385542168675,8.677228915662651
1915,5,4,9.69710843373494,16.23578313253012,10.72433734939759
1915,5,5,8.866265060240963,18.21180722891566,11.398915662650603
