Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC)
1915,1,1,1.71368,11.14536,5.1306400000000005
1915,1,2,0.43207999999999996,14.09972,5.578
1915,1,3,7.4382,8.44612,5.48556
1915,1,4,5.801519999999999,12.34244,5.96444
1915,1,5,8.8686,10.2056,7.32928
1915,1,6,19.43976,11.03168,7.97876
1915,1,7,11.92132,9.82588,7.54464
1915,1,8,40.62952,11.958200000000001,5.78184
1915,1,9,2.53928,13.10484,2.4506
1915,1,10,0.0184,12.43584,2.0798
1915,1,11,5.183,9.36016,4.15236
1915,1,12,8.24056,9.51888,5.328
1915,1,13,17.622439999999997,10.732040000000001,7.286560000000001
1915,1,14,10.00016,13.28576,5.583519999999999
1915,1,15,7.66464,13.286040000000002,2.3519200000000002
1915,1,16,0.0,14.05984,2.62612
1915,1,17,0.0,15.96956,1.3417999999999999
1915,1,18,0.0,17.104680000000002,1.09528
1915,1,19,0.0,17.54864,1.84056
1915,1,20,0.0,16.92588,2.50116
1915,1,21,0.0,16.01688,4.86488
1915,1,22,0.0,17.14556,2.53788
1915,1,23,0.06348,15.319120000000002,1.0204
1915,1,24,3.72696,10.33984,6.836399999999999
1915,1,25,7.07768,12.4616,8.15532
1915,1,26,12.3702,12.54152,7.09164
1915,1,27,32.14772,10.868,8.235959999999999
1915,1,28,31.599040000000002,13.750680000000001,9.487680000000001
1915,1,29,25.766560000000002,14.94024,10.714879999999999
1915,1,30,14.71176,14.798399999999999,10.577200000000001
1915,1,31,23.89564,13.06916,9.164959999999999
1915,2,1,68.76248,11.8474,8.41036
1915,2,2,71.77908000000001,11.51048,7.47732
1915,2,3,10.27284,10.40796,4.130520000000001
1915,2,4,3.29636,11.02992,6.217
1915,2,5,0.6586000000000001,13.0112,5.73536
1915,2,6,0.0019199999999999998,12.97208,6.07212
1915,2,7,25.73316,10.543040000000001,7.43224
1915,2,8,53.7262,10.96708,7.32888
1915,2,9,19.91316,10.38748,6.787319999999999
1915,2,10,7.0298,10.04256,5.7044
1915,2,11,1.349,12.845,3.9522399999999998
1915,2,12,0.044520000000000004,14.758799999999999,2.4417600000000004
1915,2,13,0.0,15.3536,2.89124
1915,2,14,0.00068,16.9518,1.9351200000000002
1915,2,15,10.608600000000001,16.433439999999997,5.384480000000001
1915,2,16,29.89104,13.02168,8.846879999999999
1915,2,17,15.76504,14.16724,10.24256
1915,2,18,6.26996,14.0566,7.1872799999999994
1915,2,19,2.4283200000000003,12.85268,6.5387200000000005
1915,2,20,9.808,11.364840000000001,5.10748
1915,2,21,5.79676,8.425,1.89664
1915,2,22,18.97292,10.3442,5.74208
1915,2,23,8.76516,10.40256,7.52016
1915,2,24,20.15952,12.30156,8.95832
1915,2,25,0.8746799999999999,15.44464,6.5756000000000006
1915,2,26,0.0,17.24216,5.7846400000000004
1915,2,27,8.93312,12.421719999999999,7.25812
1915,2,28,6.4422,13.11388,4.6182
1915,3,1,0.0,14.877360000000001,4.490600000000001
1915,3,2,0.0,18.23072,3.66052
1915,3,3,0.0,19.71476,4.7396400000000005
1915,3,4,0.0,17.37552,7.8644799999999995
1915,3,5,0.0,17.83508,4.4352
1915,3,6,0.10679999999999999,17.999599999999997,5.14364
1915,3,7,0.0,19.07376,4.44784
1915,3,8,0.0,19.93036,5.04068
1915,3,9,1.40064,14.62336,8.25432
1915,3,10,0.6297999999999999,17.10088,7.44904
1915,3,11,0.17156,16.869400000000002,6.11296
1915,3,12,3.13748,13.788680000000001,9.44844
1915,3,13,3.21552,14.91112,9.88528
1915,3,14,0.13108,19.92456,10.340959999999999
1915,3,15,0.00076,22.77816,7.82092
1915,3,16,0.0,24.84868,9.02012
1915,3,17,0.0010400000000000001,20.9132,8.24644
1915,3,18,0.00732,22.02648,6.79276
1915,3,19,0.0,25.20816,7.47
1915,3,20,0.0,26.47036,8.34468
1915,3,21,0.0,27.56456,8.4354
1915,3,22,0.0,27.29344,8.78144
1915,3,23,0.0,24.97568,8.56496
1915,3,24,0.48384,22.46716,9.12932
1915,3,25,0.06684,18.80124,9.58132
1915,3,26,12.369039999999998,14.059,10.66968
1915,3,27,38.8826,13.207799999999999,10.709200000000001
1915,3,28,44.20456,13.93996,10.194360000000001
1915,3,29,10.545399999999999,13.70716,10.0528
1915,3,30,6.0708400000000005,13.04248,10.0226
1915,3,31,1.6874,14.833440000000001,11.46764
1915,4,1,0.81292,19.493,10.77568
1915,4,2,1.3550799999999998,18.46016,11.23372
1915,4,3,2.9716799999999997,19.12004,9.232
1915,4,4,0.24436,17.483759999999997,9.07756
1915,4,5,0.015359999999999999,19.62052,7.28848
1915,4,6,0.43160000000000004,15.86804,8.77156
1915,4,7,2.59996,16.9314,9.40856
1915,4,8,0.13356,18.431639999999998,6.19304
1915,4,9,0.0,23.151919999999997,7.2432799999999995
1915,4,10,0.0,22.5336,8.475520000000001
1915,4,11,0.00084,22.92184,8.96236
1915,4,12,0.33256,18.44296,8.515600000000001
1915,4,13,0.5448,16.72408,6.8993199999999995
1915,4,14,0.0044800000000000005,22.20668,7.75504
1915,4,15,0.0,26.94764,8.644120000000001
1915,4,16,0.0,25.52132,10.01272
1915,4,17,0.0,25.14916,10.088239999999999
1915,4,18,0.0,23.97904,11.162360000000001
1915,4,19,0.10512,23.69164,10.62764
1915,4,20,0.49356,19.65112,10.57308
1915,4,21,0.039439999999999996,16.34036,9.89728
1915,4,22,2.00184,16.73848,9.028120000000001
1915,4,23,1.328,15.450239999999999,8.65644
1915,4,24,3.3916399999999998,17.1512,7.27604
1915,4,25,6.87732,13.8132,7.9556000000000004
1915,4,26,1.66384,22.4124,9.09004
1915,4,27,0.047119999999999995,20.759520000000002,12.68328
1915,4,28,0.0,25.85312,12.11488
1915,4,29,2.176,18.88112,8.26564
1915,4,30,0.7470399999999999,14.00924,6.99952
1915,5,1,0.42712,11.86816,6.3006
1915,5,2,2.4501999999999997,12.456760000000001,6.818560000000001
1915,5,3,3.8268400000000002,13.95836,8.03572
1915,5,4,3.6426,17.82156,10.0022
1915,5,5,0.49851999999999996,20.75416,9.789639999999999
1915,5,6,0.15732,21.49804,10.021360000000001
1915,5,7,0.027800000000000002,21.29568,10.998
1915,5,8,4.46284,18.66116,11.0624
1915,5,9,26.13588,16.15624,13.1284
1915,5,10,17.0148,18.95396,14.170200000000001
1915,5,11,3.6441999999999997,17.48612,13.71992
1915,5,12,3.44036,19.4866,11.96364
1915,5,13,7.28432,17.95924,9.30644
1915,5,14,1.35224,17.5682,9.52624
1915,5,15,0.0,23.233759999999997,10.60756
1915,5,16,2.61328,19.796,12.61312
1915,5,17,14.642479999999999,17.4686,12.25524
1915,5,18,4.15016,17.423,10.05256
1915,5,19,0.30192,19.52996,9.388399999999999
1915,5,20,0.07012,19.034,9.4952
1915,5,21,0.11104,19.67928,10.62248
1915,5,22,0.23356,21.7458,8.74168
1915,5,23,5.485480000000001,16.362,11.57976
1915,5,24,4.129239999999999,16.15972,9.284120000000001
1915,5,25,2.9286399999999997,22.060200000000002,9.46076
1915,5,26,0.00092,27.64788,13.69968
1915,5,27,0.0,30.5592,16.939040000000002
1915,5,28,0.0116,26.791880000000003,15.17028
1915,5,29,0.0,26.92708,13.63876
1915,5,30,0.0,27.05252,13.79724
1915,5,31,0.0,28.21284,13.85044
1915,6,1,3.13624,27.535919999999997,15.00028
1915,6,2,0.0,28.83736,14.32092
1915,6,3,10.20488,29.22476,15.08924
1915,6,4,2.58308,32.642759999999996,16.679759999999998
1915,6,5,2.99628,32.07396,15.26876
1915,6,6,20.65024,33.320080000000004,15.809719999999999
1915,6,7,5.82952,33.963080000000005,16.80248
1915,6,8,32.2156,33.06376,16.477439999999998
