Year,Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
2015,1,189.55350393388437,10.21479,-0.10097857,5.056906
2015,2,52.44069431530989,12.734589,0.21259359,6.4735913
2015,3,34.53362312103777,14.81849,0.59154904,7.7050195
2015,4,77.02826768731498,16.262436,1.6484861,8.955461
2015,5,59.39362023238674,19.488186,3.5488036,11.518495
2015,6,0.13079439117857838,30.52792,11.734559,21.131239
2015,7,7.049064590932002,31.697317,12.487312,22.092314
2015,8,0.05191460348020731,31.753477,12.483853,22.118664
2015,9,2.0628254631868224,28.653738,10.50782,19.580782
2015,10,34.237601721763916,26.018757,8.57022,17.294487
2015,11,125.69136441932642,13.398058,0.38139576,6.8897276
2015,12,194.54507190131469,10.866094,0.22077122,5.5434327
2016,1,280.244988626393,8.042742,-0.8860725,3.578334
2016,2,302.0813197506757,9.296109,-0.8582219,4.218943
2016,3,330.2746756350107,10.339685,-0.8755065,4.73209
2016,4,4.225562555845541,20.281942,4.254862,12.2684
2016,5,92.24437452690505,19.884583,4.2008057,12.042694
2016,6,49.38701894151236,24.880493,9.524881,17.202688
2016,7,7.2611219600705965,29.81957,11.546058,20.682814
2016,8,1.2556760589682652,31.037128,11.89617,21.46665
2016,9,53.011908989457254,25.644056,7.9248037,16.784431
2016,10,23.787184016724567,21.865734,6.0482497,13.956991
2016,11,133.21110329357322,13.807063,1.5575931,7.682328
2016,12,95.10210560839295,7.0265884,-3.7648773,1.6308554
2017,1,65.06932460914005,11.295646,-0.8249053,5.2353697
2017,2,381.10833164225784,10.469741,-1.1798694,4.644936
2017,3,76.35484197643697,15.232237,0.74820954,7.990223
2017,4,134.92826938076888,16.41103,2.6472561,9.529143
2017,5,80.3373729784512,20.336792,4.8641434,12.600467
2017,6,0.4928208028233768,27.458368,9.435737,18.447052
2017,7,4.0454708457272055,32.689953,13.64246,23.166204
2017,8,2.110200674518939,28.63735,10.575798,19.606575
2017,9,1.0266334982454381,29.329077,10.905865,20.11747
2017,10,27.049987760151122,19.604155,4.642784,12.123471
2017,11,135.09716100978864,13.352619,1.111748,7.232184
2017,12,121.1277059714374,10.330107,-0.6036509,4.863228
2018,1,56.434627523651,14.042859,1.3471891,7.6950245
2018,2,43.37380974311826,9.841126,-3.8994918,2.970817
