Year Range,Year (30y start),Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
1950-1979,1950,1,187.39359247642707,7.4557656786049575,-3.3137446594538673,2.0710105095755456
1950-1979,1950,2,154.50509721031136,8.633014593784363,-3.267928525299468,2.682543034242448
1950-1979,1950,3,147.5666672261477,10.971384820351938,-1.8989857101370171,4.536199555107459
1950-1979,1950,4,79.57469552439073,14.706403166098365,0.3769584613041283,7.541680813701246
1950-1979,1950,5,46.50234051543711,19.459065574560196,3.6719622372484606,11.565513905904327
1950-1979,1950,6,18.383804848063928,24.65902809805437,7.615351864165649,16.137189981110012
1950-1979,1950,7,5.910304694520013,29.210409130553323,10.849925401562961,20.030167266058143
1950-1979,1950,8,8.337733363326885,28.19697221586251,9.712073585430675,18.95452290064659
1950-1979,1950,9,18.099660861177206,24.704049323627466,7.414656271540642,16.059352797584054
1950-1979,1950,10,47.60931364625078,19.504692749345264,3.818237869233733,11.661465309289497
1950-1979,1950,11,122.4300839986376,11.840401616517154,-0.8866842582106536,5.476858679153251
1950-1979,1950,12,173.74237034809795,7.566203044658834,-3.1123154894474068,2.226943777605713
1951-1980,1951,1,195.11792245204185,7.377005291429206,-3.324352761477661,2.026326264975773
1951-1980,1951,2,161.8764505421801,8.47434766179619,-3.329014499060408,2.5726665813678906
1951-1980,1951,3,144.09089879159333,11.135479922717014,-1.7799324053065015,4.677773758705255
1951-1980,1951,4,77.33762132589148,14.716249252553164,0.33099420808294155,7.523621730318053
1951-1980,1951,5,43.952509199414415,19.444917280060555,3.59586917037695,11.520393225218752
1951-1980,1951,6,17.89277504028682,24.743560219897073,7.646888107749646,16.19522416382336
1951-1980,1951,7,5.748809049900918,29.27433097785453,10.868287825787267,20.0713094018209
1951-1980,1951,8,8.32533941704091,28.19428424630206,9.719828246926506,18.957056246614282
1951-1980,1951,9,19.104500091526987,24.839645575056622,7.573101198898923,16.206373386977774
1951-1980,1951,10,48.980253442162216,19.363736284056227,3.764395647879749,11.564065965967988
1951-1980,1951,11,120.90223393361435,11.754543178166164,-0.9839125453384876,5.3853153164138385
1951-1980,1951,12,176.68147172939788,7.4557912452034945,-3.215100516111891,2.1203453645458015
1952-1981,1952,1,191.16985655814005,7.340156172991412,-3.3798754319079882,1.9801403705417118
1952-1981,1952,2,156.79144023303854,8.464720984403549,-3.3289753783891984,2.5678728030071754
1952-1981,1952,3,141.48342859623975,11.110646480773587,-1.8305178273178808,4.6400643267278525
1952-1981,1952,4,76.79938752051663,14.827626371536855,0.3984977177972829,7.6130620446670685
1952-1981,1952,5,43.29793033926435,19.52714207043698,3.6393256293794622,11.58323384990822
1952-1981,1952,6,17.852005034708302,24.8001375615516,7.662071118358141,16.23110433995487
1952-1981,1952,7,5.845508410140751,29.291120354143576,10.869743563907754,20.080431959025667
1952-1981,1952,8,8.529078624342823,28.30035382347036,9.82618338193089,19.063268602700628
1952-1981,1952,9,19.017779694882183,24.885215799228952,7.598200174902426,16.241707987065688
1952-1981,1952,10,48.738135112903485,19.228638420845623,3.6434758410067145,11.436057130926168
1952-1981,1952,11,122.24721223471451,11.76244711539598,-0.9880209209706948,5.387213097212642
1952-1981,1952,12,180.5593568861289,7.349985789006191,-3.321750102887907,2.0141178430591418
1953-1982,1953,1,194.28871653713267,7.282127023974761,-3.448806617611887,1.916660203181437
1953-1982,1953,2,152.032389646566,8.444464394537485,-3.345402673132385,2.5495308607025495
1953-1982,1953,3,141.9291284786477,11.023711401987457,-1.8866017651323521,4.568554818427552
1953-1982,1953,4,78.32735786976576,14.774663012915301,0.3964765096552421,7.585569761285271
1953-1982,1953,5,44.02241957704732,19.649595623354873,3.7240390153449114,11.686817319349894
1953-1982,1953,6,17.841315726505737,24.765782683917212,7.665688981592592,16.215735832754902
1953-1982,1953,7,5.834176477366039,29.240384821273743,10.841370774290073,20.04087779778191
1953-1982,1953,8,8.801123270029949,28.307966952467968,9.824530359908273,19.066248656188122
1953-1982,1953,9,18.748997701532293,24.76548088297227,7.505174656537488,16.13532776975488
1953-1982,1953,10,49.48059040889845,19.26513667204009,3.693643261761678,11.479389966900884
1953-1982,1953,11,125.6638357887934,11.8744838940804,-0.8506295618100624,5.511927166135169
1953-1982,1953,12,166.82093983025146,7.511646723327739,-3.283733450692089,2.113956636317825
1954-1983,1954,1,193.58489303369424,7.235880185866424,-3.522099069418606,1.8568905582239095
