Year Range,Year (30y start),Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
1950-1979,1950,1,192.18593964705022,7.5834007192041835,-2.9093596495246925,2.3370205333968337
1950-1979,1950,2,157.34127835489554,9.340402176679845,-2.209672576818367,3.5653648143458194
1950-1979,1950,3,147.82762382842972,11.382862002767135,-1.4235013057716195,4.979680350413378
1950-1979,1950,4,93.29100240712815,14.231104885419125,0.4614245450470056,7.346264736881808
1950-1979,1950,5,43.30457767278528,19.403176131815236,4.09833326582851,11.750754676962925
1950-1979,1950,6,17.595679959052752,24.620701819903907,7.90491340892321,16.262807599969005
1950-1979,1950,7,9.335906344446254,29.33424614215414,11.510124917027188,20.42218550458461
1950-1979,1950,8,7.184451561731762,28.729022056983542,10.443712573795729,19.58636731474464
1950-1979,1950,9,12.85372450255543,25.766391894743627,8.28882862989585,17.027610294078777
1950-1979,1950,10,60.32162554531033,19.537250091455835,3.9550028033438696,11.74612641850967
1950-1979,1950,11,162.74955641653025,11.111944296038127,-0.9897002211094663,5.061121998220963
1950-1979,1950,12,165.7773122774033,7.91662659703193,-2.508062063712053,2.704282278999177
1951-1980,1951,1,199.2710461998142,7.61634618531702,-2.829916135447642,2.393215021830902
1951-1980,1951,2,163.22340127440876,9.180922029890784,-2.282066432382512,3.4494278196886494
1951-1980,1951,3,149.41248068121723,11.252164591616483,-1.450915303920414,4.90062464666526
1951-1980,1951,4,93.13191910531872,14.141334627700752,0.47269159932724997,7.307013135479415
1951-1980,1951,5,42.776469947763346,19.351607411300954,4.076565932381444,11.714086654960735
1951-1980,1951,6,17.14010037865098,24.582618443204698,7.863555597845442,16.223087014610954
1951-1980,1951,7,9.269468059563083,29.33640965282617,11.48750416436865,20.411956899014374
1951-1980,1951,8,6.712007797079134,28.675177996259887,10.350611959375165,19.512894971005384
1951-1980,1951,9,15.339518088900645,25.71084677099324,8.258106909155188,16.984476881198173
1951-1980,1951,10,59.46991173468909,19.513536949210277,3.9360665203192116,11.724801700391321
1951-1980,1951,11,157.23999948326528,11.083835327997475,-1.0345732510528345,5.02463099507565
1951-1980,1951,12,164.96607929089845,8.037270413811605,-2.3661051028830706,2.835582667217664
1952-1981,1952,1,202.02076890569475,7.39877223236142,-2.950625387057764,2.2240734191278344
1952-1981,1952,2,167.92639175615562,9.175264790759448,-2.2456654808114522,3.4647996703589774
1952-1981,1952,3,156.0313487166094,11.152946325899416,-1.4625651574159784,4.845190584795927
1952-1981,1952,4,88.90908237854288,14.28005451499942,0.5554564432450289,7.4177554968310435
1952-1981,1952,5,43.659219316486066,19.484603033456498,4.1599496161898415,11.822276310286595
1952-1981,1952,6,16.741294442472125,24.607631598966293,7.850495499309121,16.22906355677393
1952-1981,1952,7,8.944356284310604,29.317640768739366,11.421172613249661,20.369406706532263
