Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC)
1915,1,1,0.0,11.592,1.1540000000000001
1915,1,2,0.0,13.903749999999999,2.048
1915,1,3,10.667275,10.699,1.51575
1915,1,4,11.7142,8.62125,1.345
1915,1,5,1.5909,6.923,1.9735
1915,1,6,17.2242,6.349,1.89
1915,1,7,3.6732500000000003,6.937,0.7457499999999999
1915,1,8,24.1968,7.064749999999999,2.06475
1915,1,9,4.7125,9.71075,-2.722
1915,1,10,0.0,12.016,-1.9170000000000003
1915,1,11,3.9454000000000002,10.017,0.7785
1915,1,12,12.1319,5.9155,1.654
1915,1,13,24.7976,6.75775,2.46625
1915,1,14,26.04355,9.22925,3.59075
1915,1,15,0.10845,8.7925,-2.34975
1915,1,16,0.0,11.82825,-2.971
1915,1,17,0.0,11.6805,-2.3845
1915,1,18,0.0,13.80425,-1.8285
1915,1,19,0.0,16.34225,-0.17550000000000004
1915,1,20,0.0,16.9495,-0.052000000000000005
1915,1,21,0.0,15.443999999999999,1.372
1915,1,22,0.0,15.9725,0.6895
1915,1,23,0.0,14.211250000000001,-1.3925
1915,1,24,0.9390499999999999,11.81525,1.939
1915,1,25,16.002699999999997,7.739749999999999,2.9105
1915,1,26,3.5494,9.1505,1.2925
1915,1,27,20.138749999999998,8.42925,4.8075
1915,1,28,24.54145,12.109,6.630249999999999
1915,1,29,14.139600000000002,11.858,6.9590000000000005
1915,1,30,14.19295,8.25725,5.95575
1915,1,31,20.7374,7.155499999999999,4.6185
1915,2,1,56.595775,8.9715,7.185
1915,2,2,49.259125,8.28975,4.10975
1915,2,3,16.667425,5.9015,2.4755
1915,2,4,8.9663,8.88125,2.0100000000000002
1915,2,5,0.0,12.69825,0.8130000000000001
1915,2,6,0.0,12.67225,3.6365000000000003
1915,2,7,3.9455750000000003,11.79575,5.2115
1915,2,8,43.076775,11.8485,5.12025
1915,2,9,25.279775,7.427,2.8805
1915,2,10,21.02405,7.04175,2.35225
1915,2,11,6.1793,8.629000000000001,1.7587499999999998
1915,2,12,0.575125,11.357,-0.19525
1915,2,13,0.100625,13.395,-0.71075
1915,2,14,0.025875,16.429,0.34125
1915,2,15,0.769275,17.122,3.4325
1915,2,16,19.389375,13.495249999999999,7.15275
1915,2,17,36.20865,10.10225,6.953749999999999
1915,2,18,14.768875,10.746500000000001,6.32425
1915,2,19,0.7991,13.00525,3.3622500000000004
1915,2,20,19.573625,10.911,1.124
1915,2,21,3.4432,7.46175,-2.0185
1915,2,22,13.743875,7.27025,2.2595
1915,2,23,7.102275000000001,9.95425,5.9085
1915,2,24,10.229675,12.280750000000001,5.646
1915,2,25,2.292625,13.558250000000001,5.016
1915,2,26,0.0,15.238,4.29475
1915,2,27,4.358874999999999,14.06025,2.9575
1915,2,28,18.6467,9.72575,3.94675
1915,3,1,0.8473499999999999,9.408249999999999,2.29325
1915,3,2,0.0,15.4695,0.735
1915,3,3,0.0,14.8935,0.7697499999999999
1915,3,4,0.0,15.046000000000001,4.9525
1915,3,5,0.0,15.84,1.26125
1915,3,6,0.0,15.376500000000002,1.996
1915,3,7,0.0,17.1505,2.86725
1915,3,8,0.036625000000000005,17.326249999999998,2.962
1915,3,9,1.6684,15.76625,4.29875
1915,3,10,1.448825,14.697,3.93925
1915,3,11,0.0,14.64125,2.73775
1915,3,12,0.3156,13.43725,5.966749999999999
1915,3,13,2.04105,15.30425,7.35025
1915,3,14,0.0,19.42275,7.198
1915,3,15,0.0,21.549500000000002,5.456
1915,3,16,0.0,22.64575,5.65325
1915,3,17,0.0,19.747999999999998,8.02225
1915,3,18,0.0,20.725749999999998,5.644
1915,3,19,0.0,23.4685,5.75375
1915,3,20,0.0,24.785,5.949
1915,3,21,0.0,25.5,6.4030000000000005
1915,3,22,0.0,25.388749999999998,7.775499999999999
1915,3,23,0.0,24.26775,7.689
1915,3,24,0.0,21.7315,6.24075
1915,3,25,0.0,18.213,7.842499999999999
1915,3,26,2.8044249999999997,13.63475,6.9655000000000005
1915,3,27,9.148025,13.591249999999999,8.314
1915,3,28,35.125150000000005,12.18725,5.625249999999999
1915,3,29,23.616725,12.0865,4.385
1915,3,30,2.28975,11.94125,5.4625
1915,3,31,2.927275,15.233500000000001,6.9174999999999995
1915,4,1,0.0,19.916,7.70775
1915,4,2,0.0,19.0115,8.8205
1915,4,3,0.13374999999999998,17.83725,8.38625
1915,4,4,3.3021499999999997,16.171,6.3955
1915,4,5,3.8634500000000003,15.370249999999999,3.6064999999999996
1915,4,6,0.372725,14.6965,4.6825
1915,4,7,7.71635,13.705250000000001,6.327
1915,4,8,2.55575,17.6625,2.5260000000000002
1915,4,9,0.0,20.892000000000003,7.22775
1915,4,10,0.0,22.27225,8.116249999999999
1915,4,11,0.0,21.9845,7.455
1915,4,12,0.5468,18.36525,6.7475
1915,4,13,4.2457,16.11025,5.10125
1915,4,14,0.556025,19.966,4.0735
1915,4,15,0.0,22.19175,7.3025
1915,4,16,0.0,22.7395,8.861749999999999
1915,4,17,0.0,22.808500000000002,8.81225
1915,4,18,0.0,22.9095,8.326
1915,4,19,0.0,23.006,10.447
1915,4,20,0.024325,20.1345,7.817
1915,4,21,0.403575,14.641749999999998,6.73025
1915,4,22,0.381425,13.841,6.79975
1915,4,23,0.137375,13.99675,6.75925
1915,4,24,0.120425,14.652000000000001,4.0755
1915,4,25,1.21035,13.76875,5.51525
1915,4,26,0.08814999999999999,19.12775,5.3385
1915,4,27,0.0,17.8675,9.291500000000001
1915,4,28,0.0,21.05925,6.220750000000001
1915,4,29,15.887200000000002,15.402750000000001,6.01825
1915,4,30,11.541775,10.49825,2.0307500000000003
1915,5,1,0.209625,10.04225,3.1345
1915,5,2,0.556,12.559999999999999,1.6300000000000001
1915,5,3,3.2281500000000003,13.05975,2.984
