Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC)
1915,1,1,2.197012,7.50512,0.6309199999999999
1915,1,2,0.628904,10.45948,1.07828
1915,1,3,8.360064,4.80588,0.98584
1915,1,4,6.5964920000000005,8.702200000000001,1.46472
1915,1,5,9.761676,6.56536,2.82956
1915,1,6,19.827108,7.391439999999999,3.47904
1915,1,7,12.547728000000001,6.18564,3.0449200000000003
1915,1,8,39.013352,8.31796,1.28212
1915,1,9,3.139656,9.4646,-2.04912
1915,1,10,0.032112,8.7956,-2.4199200000000003
1915,1,11,6.092424,5.71992,-0.34736
1915,1,12,9.258832,5.878640000000001,0.82828
1915,1,13,18.007420000000003,7.0918,2.78684
1915,1,14,10.961008,9.645520000000001,1.0837999999999999
1915,1,15,7.848504,9.6458,-2.1478
1915,1,16,0.0,10.4196,-1.8736
1915,1,17,0.0,12.32932,-3.1579200000000003
1915,1,18,0.0,13.46444,-3.40444
1915,1,19,0.0,13.9084,-2.65916
1915,1,20,0.0,13.285639999999999,-1.99856
1915,1,21,0.0,12.37664,0.36516000000000004
1915,1,22,0.0,13.50532,-1.96184
1915,1,23,0.127688,11.67888,-3.47932
1915,1,24,4.514304,6.6996,2.33668
1915,1,25,8.090772,8.82136,3.6555999999999997
1915,1,26,12.935748,8.90128,2.59192
1915,1,27,31.412772,7.22776,3.7362400000000004
1915,1,28,30.932136,10.11044,4.98796
1915,1,29,25.680224,11.3,6.21516
1915,1,30,15.45384,11.15816,6.0774799999999995
1915,1,31,23.874928,9.42892,4.66524
1915,2,1,62.402484,8.838,4.96576
1915,2,2,64.464576,8.50108,4.032719999999999
1915,2,3,11.124424000000001,7.398560000000001,0.68592
1915,2,4,4.139104000000001,8.020520000000001,2.7724
1915,2,5,0.8898680000000001,10.0018,2.29076
1915,2,6,0.00362,9.96268,2.62752
1915,2,7,25.350984,7.53364,3.98764
1915,2,8,50.159091999999994,7.95768,3.8842800000000004
1915,2,9,20.296432,7.37808,3.34272
1915,2,10,8.054216,7.03316,2.2598000000000003
1915,2,11,1.790712,9.835600000000001,0.50764
1915,2,12,0.067748,11.7494,-1.00284
1915,2,13,0.0,12.3442,-0.55336
1915,2,14,0.0018,13.9424,-1.50948
1915,2,15,11.050304,13.424040000000002,1.93988
1915,2,16,29.416211999999998,10.01228,5.402279999999999
1915,2,17,16.234848,11.15784,6.79796
1915,2,18,6.786488,11.0472,3.74268
1915,2,19,3.187776,9.84328,3.0941199999999998
1915,2,20,10.702076000000002,8.35544,1.6628800000000001
1915,2,21,6.510688,5.4156,-1.54796
1915,2,22,19.38846,7.3348,2.29748
1915,2,23,9.69778,7.39316,4.07556
1915,2,24,20.525408,9.292159999999999,5.51372
1915,2,25,1.3157560000000001,12.43524,3.131
1915,2,26,0.0,14.23276,2.34004
1915,2,27,9.8047,9.41232,3.81352
1915,2,28,7.10926,10.104479999999999,1.1736
1915,3,1,0.0,12.546,0.95116
1915,3,2,0.0,15.89936,0.12107999999999998
1915,3,3,0.0,17.3834,1.2002000000000002
1915,3,4,0.0,15.04416,4.3250399999999996
1915,3,5,0.0,15.50372,0.89576
1915,3,6,0.173708,15.668239999999999,1.6042
1915,3,7,0.0,16.7424,0.9084
1915,3,8,0.0,17.599,1.50124
1915,3,9,1.800016,12.292,4.71488
1915,3,10,0.94132,14.76952,3.9095999999999997
1915,3,11,0.280568,14.53804,2.57352
1915,3,12,3.718456,11.45732,5.909
1915,3,13,3.785784,12.57976,6.34584
1915,3,14,0.219772,17.5932,6.80152
1915,3,15,0.002164,20.4468,4.281479999999999
1915,3,16,0.0,22.517319999999998,5.48068
1915,3,17,0.002592,18.58184,4.707
1915,3,18,0.014055999999999999,19.69512,3.25332
1915,3,19,0.0,22.8768,3.93056
1915,3,20,0.0,24.139,4.8052399999999995
1915,3,21,0.0,25.2332,4.89596
1915,3,22,0.0,24.96208,5.242
1915,3,23,0.0,22.64432,5.025519999999999
1915,3,24,0.639364,20.1358,5.58988
