Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC)
1915,1,1,0.0,9.88734375,-1.078828125
1915,1,2,0.0,11.219296875,-2.46125
1915,1,3,9.237890625,10.18,-0.39984375
1915,1,4,12.182640625,7.548984375,-2.7560937500000002
1915,1,5,3.1750781249999998,7.138515625,-1.629453125
1915,1,6,7.6148984375,5.578359375,-0.03812500000000003
1915,1,7,2.4929765625,6.301328125,-4.612578125
1915,1,8,11.2476015625,5.928359375,-0.94765625
1915,1,9,10.2274765625,5.652265625,-5.740546875
1915,1,10,0.0,8.09015625,-4.722734375
1915,1,11,5.676265625,8.12765625,-2.77484375
1915,1,12,20.9658203125,5.18765625,-2.09515625
1915,1,13,15.00603125,8.193984375,-0.563125
1915,1,14,32.8020234375,6.00328125,-0.18890625
1915,1,15,0.20253125,5.63328125,-5.520625
1915,1,16,0.19902343749999998,5.775703125,-6.604453125
1915,1,17,0.0,7.350078125,-5.925859375
1915,1,18,0.0,8.733203125,-4.93921875
1915,1,19,0.0,11.458125,-4.677734375
1915,1,20,0.0,11.82296875,-4.7096875
1915,1,21,0.0,9.56125,-4.82546875
1915,1,22,0.0,9.55125,-4.696640625
1915,1,23,0.0,10.058125,-7.42640625
1915,1,24,2.607453125,8.3346875,-1.216953125
1915,1,25,12.2218984375,7.2632031249999995,0.018046875
1915,1,26,8.2299296875,7.82265625,-3.259296875
1915,1,27,15.8341328125,7.75984375,2.27046875
1915,1,28,20.630171875,9.59890625,3.23328125
1915,1,29,11.96121875,8.956875,3.875
1915,1,30,12.937171875,7.428359375,2.88046875
1915,1,31,20.81575,6.9703125,2.823828125
1915,2,1,52.1598125,6.061328125,2.86078125
1915,2,2,42.1772734375,4.479765625,1.217578125
1915,2,3,26.7694609375,3.64296875,-0.9146093750000001
1915,2,4,5.3361796875,6.040390625,-2.0875
1915,2,5,0.0,8.5909375,-4.470078125
1915,2,6,0.0,8.7971875,-2.028515625
1915,2,7,4.9653828125,9.061640625,1.83296875
1915,2,8,43.5156640625,8.690234375,1.359921875
1915,2,9,42.58746875,5.939296875,0.199609375
1915,2,10,26.28315625,4.81328125,-0.26859374999999996
1915,2,11,10.818328125,5.04203125,-2.192265625
1915,2,12,0.83684375,6.517734375,-4.536796875
1915,2,13,1.98471875,7.877109375,-5.76546875
1915,2,14,0.5102421875,10.49609375,-4.385625
1915,2,15,10.569421875,11.50953125,-2.3528125
1915,2,16,25.8643203125,9.4484375,2.218046875
1915,2,17,29.8724921875,7.303203125,2.662265625
1915,2,18,14.0167421875,7.9040625,2.50671875
1915,2,19,3.07109375,8.5071875,-2.249921875
1915,2,20,13.614820312500001,6.92390625,-2.419921875
1915,2,21,8.4721875,5.305,-5.733984375
1915,2,22,11.4111953125,5.879375,-1.22234375
1915,2,23,7.053546875,7.278125,0.37429687500000003
1915,2,24,6.8855859375,8.2246875,1.423359375
1915,2,25,3.5073203125,9.595234375,1.410625
1915,2,26,0.636546875,10.55484375,-0.15210937500000002
1915,2,27,5.3991484375,10.33453125,-1.35515625
1915,2,28,15.3557578125,8.016640625,0.24445312500000002
1915,3,1,3.6399921875,6.988671875,-1.3959375
1915,3,2,0.2946796875,9.495546875,-2.01421875
1915,3,3,0.0,10.802734375,-3.06796875
1915,3,4,0.0,11.094375,-0.8909375
1915,3,5,0.0,10.666640625,-4.058359375
1915,3,6,0.0,10.291796875,-3.280625
1915,3,7,0.0118359375,10.76328125,-1.67859375
1915,3,8,0.5416015625,11.899296875000001,-1.711484375
1915,3,9,1.4267343749999999,10.64015625,0.09726562500000004
1915,3,10,1.8746015625,8.70328125,0.17453125000000003
1915,3,11,0.103640625,11.117578125,-0.7125781250000001
1915,3,12,0.8133359375,10.311171875,2.7734375
1915,3,13,1.6480546875,11.9184375,2.938125
1915,3,14,0.0,14.1346875,2.785625
1915,3,15,0.0,15.671953125,1.445859375
1915,3,16,0.0066875,17.685859375,1.46578125
1915,3,17,0.0,16.5834375,2.93453125
1915,3,18,0.0,15.806015625,2.156640625
1915,3,19,0.0,16.156875,1.6371875
1915,3,20,0.0,17.94453125,0.87265625
1915,3,21,0.0,19.079765625,3.065
1915,3,22,0.0,19.615546875,3.088984375
1915,3,23,0.0,19.401953125,3.804375
1915,3,24,0.0,17.565390625,2.14703125
1915,3,25,0.0,14.975078125,3.181015625
1915,3,26,3.4091484375,10.755234375,3.526640625
1915,3,27,4.65359375,11.58234375,4.596953125
1915,3,28,20.9964921875,9.935703125,3.1615625
1915,3,29,25.257859375,9.509296875,1.744609375
1915,3,30,1.2122109375,10.78078125,2.185546875
1915,3,31,1.776265625,11.8459375,3.53203125
1915,4,1,0.2303125,14.781796875,2.469921875
1915,4,2,0.0,14.4953125,4.886796875
1915,4,3,0.000546875,13.392734375,4.0178125
1915,4,4,4.351234375,12.31484375,2.16796875
1915,4,5,5.5303125,9.919296875,0.76734375
1915,4,6,4.523046875,11.01703125,1.19671875
1915,4,7,5.904515625,10.52625,1.22796875
1915,4,8,1.9125078125000001,13.298125,-1.149296875
1915,4,9,0.250546875,15.54078125,2.7771875
1915,4,10,0.0,17.183671875,3.929921875
1915,4,11,0.0,17.543359375,2.8271875
1915,4,12,0.9942734375,16.393828125,3.3553125
