"","DT","DP","DT.1","DP.1","DT.2","DP.2","DT.3","DP.3","DT.4","DP.4","DT.5","DP.5","DT.6","DP.6","DT.7","DP.7","DT.8","DP.8","DT.9","DP.9","DT.10","DP.10","DT.11","DP.11","DT.12","DP.12","DT.13","DP.13","DT.14","DP.14","DT.15","DP.15","DT.16","DP.16","DT.17","DP.17","DT.18","DP.18","DT.19","DP.19","DT.20","DP.20","DT.21","DP.21","DT.22","DP.22","DT.23","DP.23","DT.24","DP.24","DT.25","DP.25","DT.26","DP.26","DT.27","DP.27","DT.28","DP.28","DT.29","DP.29","DT.30","DP.30","DT.31","DP.31","DT.32","DP.32","DT.33","DP.33","DT.34","DP.34","DT.35","DP.35","DT.36","DP.36","DT.37","DP.37","DT.38","DP.38","DT.39","DP.39","DT.40","DP.40","DT.41","DP.41","DT.42","DP.42","DT.43","DP.43","DT.44","DP.44","DT.45","DP.45","DT.46","DP.46","DT.47","DP.47","DT.48","DP.48","DT.49","DP.49","DT.50","DP.50","DT.51","DP.51","DT.52","DP.52","DT.53","DP.53","DT.54","DP.54","DT.55","DP.55","DT.56","DP.56","DT.57","DP.57","DT.58","DP.58","DT.59","DP.59","DT.60","DP.60","DT.61","DP.61","DT.62","DP.62","DT.63","DP.63","DT.64","DP.64","DT.65","DP.65","DT.66","DP.66","DT.67","DP.67","DT.68","DP.68","DT.69","DP.69","DT.70","DP.70","DT.71","DP.71","DT.72","DP.72","DT.73","DP.73","DT.74","DP.74","DT.75","DP.75","DT.76","DP.76","DT.77","DP.77","DT.78","DP.78","DT.79","DP.79","DT.80","DP.80","DT.81","DP.81","DT.82","DP.82","DT.83","DP.83","DT.84","DP.84","DT.85","DP.85","DT.86","DP.86","DT.87","DP.87","DT.88","DP.88"
"DT",0.0155136763449865,0.0209031048922261,0.0132936494768552,0.0102730640343864,0.0103415108931029,-0.0102743757192107,0.00982112631809634,-0.0142914793024637,0.00845909400818442,-0.0130835154210111,0.00660312002019834,-0.0334677027147623,0.00470669437904274,-0.0336239540568821,0.00300706027981221,-0.0187602688454948,0.00190015657037538,0.00360660540159161,0.000332082030350134,0.0055197228675756,0,0,0.00129641835825648,-0.00374909867157468,0.00212842921522512,-0.0171577416775742,0.00387116122790972,-0.0424343537697022,0.00568001823345216,-0.0506645174946919,0.00750743282083511,-0.0558561921124044,0.00820307703974555,-0.0859925297327536,0.0118916743198365,-0.163417223210638,0.0131773807080958,-0.137794772642506,0.0164664707537764,-0.135042883552995,0.0169019621970142,-0.106834451471556,0.0161698126243379,-0.0744311088632904,0.0168418864465014,-0.00946548480419092,0.0202001905642785,-0.0868169588395852,0.0240869058487752,-0.212453222548444,0.028054239474651,-0.0825897480981627,0.0290718325391008,-0.0105471061949455,0.031048510354771,-0.0316502558010645,0.0335848084166078,-0.0669941887146202,0.0372147080253985,-0.0852010259652726,0.0417500661588233,-0.101574210543949,0.0489118084835215,-0.147643428611356,0.0526443932149832,-0.160537903824023,0.0617596056973896,-0.247338517210807,0.0679921483318738,-0.288076697117306,0.0761747542743328,-0.344855740126328,0.0819880166594411,-0.30977065644008,0.0872503470559518,-0.212389584963818,0.0961869984119966,-0.196797424305344,0.0997313860729842,-0.225714085088111,0.108049100981702,-0.315450178082456,0.114209976635678,-0.260406973359909,0.120159205231365,-0.257049717158194,0.125195674364306,-0.267392379515247,0.135996650959167,-0.240405822017512,0.14269523399267,-0.389709733832081,0.16107645618963,-0.392088316795288,0.16766201603844,-0.273037499162797,0.179140774874988,-0.333491256783929,0.186998394430066,-0.443692158449668,0.204129816901146,-0.536032649872607,0.219419669015276,-0.430668139901561,0.243065661164649,-0.663269211452357,0.256101720726215,-0.639069050325337,0.266202239177138,-0.492777868644367,0.283308710848131,-0.51444332214801,0.311815305041116,-0.657042654262503,0.332891145097751,-0.731313013926472,0.351907536940794,-0.762039967244508,0.380171645135727,-0.893781715823248,0.398030500645804,-0.863552093207863,0.414827913702718,-0.849045740010704,0.43663818509819,-0.771699093501976,0.456689006917038,-0.665784995993689,0.476872722817029,-0.655644360476865,0.498393801091221,-0.744773946841582,0.531018597714361,-0.943232813257237,0.56475929962205,-1.07122646604278,0.584409023383253,-0.929974793570161,0.611633003454436,-0.814517292669956,0.647273101054864,-0.944923546140828,0.682602118712484,-1.18237487766251,0.719410737850897,-1.02088930984809,0.76310513989547,-1.00869599076357,0.798537736384812,-0.765085306862834,0.832799278701902,-0.49670497880287,0.860297091318161,-0.454963009460514,0.900291604777185,-0.733361656547926,0.94184675633105,-0.744080468840781,0.977625859638298,-0.525820954754143,1.01892310325137,-0.448024276381688,1.07287421648506,-0.454403185438621,1.10954315737024,-0.137814975070025,1.17557315828171,0.163351646736007,1.22738800260117,0.462419074942682,1.29214459376309,0.471092734493253,1.3270349762089,0.566307696609645,1.38737349976595,0.640369064108185,1.44904629592028,0.922276963579873
"DP",0.0209031048922261,6.44373520362031,0.0102730640343864,5.80592123159926,-0.0102743757192107,4.81400624729674,-0.0142914793024637,3.20091923482931,-0.0130835154210111,3.36996994725038,-0.0334677027147623,2.58389151285255,-0.0336239540568821,1.8751740737961,-0.0187602688454948,1.23937474305017,0.00360660540159161,0.946185384804605,0.0055197228675756,0.452520715798615,0,0,-0.00374909867157468,0.454050993907114,-0.0171577416775742,1.61010679442145,-0.0424343537697022,2.09640337825515,-0.0506645174946919,2.40812993835178,-0.0558561921124044,3.64718650471353,-0.0859925297327536,4.5162627699708,-0.163417223210638,6.82553133125439,-0.137794772642506,6.66374284174174,-0.135042883552995,6.76998044256193,-0.106834451471556,7.83813559477035,-0.0744311088632904,11.1407095852743,-0.00946548480419092,12.5257855733778,-0.0868169588395852,14.5795066537725,-0.212453222548444,16.7151156098307,-0.0825897480981627,19.5859474130876,-0.0105471061949455,21.9310609635947,-0.0316502558010645,23.5559416678201,-0.0669941887146202,22.835738654479,-0.0852010259652726,22.2281398108333,-0.101574210543949,19.9047328256038,-0.147643428611356,24.0931167826962,-0.160537903824023,24.9120991766259,-0.247338517210807,24.8047379311116,-0.288076697117306,27.1497982555106,-0.344855740126328,28.5048421742887,-0.30977065644008,30.1099759320861,-0.212389584963818,36.1850493694518,-0.196797424305344,36.5755584830123,-0.225714085088111,44.0406159620428,-0.315450178082456,48.2987955065065,-0.260406973359909,45.1656354347731,-0.257049717158194,41.4933914250995,-0.267392379515247,41.1928583241286,-0.240405822017512,50.8465515339826,-0.389709733832081,48.3009260723934,-0.392088316795288,46.7043694034839,-0.273037499162797,52.4530075201057,-0.333491256783929,60.5731409974282,-0.443692158449668,65.4429147719527,-0.536032649872607,60.9725640491405,-0.430668139901561,61.4594319249459,-0.663269211452357,68.6437050310951,-0.639069050325337,76.410766705122,-0.492777868644367,70.2785567979329,-0.51444332214801,70.2336626263381,-0.657042654262503,75.9494727136957,-0.731313013926472,83.5439705693402,-0.762039967244508,83.381564041995,-0.893781715823248,86.9924905057847,-0.863552093207863,97.7602801857206,-0.849045740010704,97.7144288495588,-0.771699093501976,102.750732568432,-0.665784995993689,108.972472584483,-0.655644360476865,101.485781817463,-0.744773946841582,93.9956091207138,-0.943232813257237,94.2375940472091,-1.07122646604278,94.4880201007564,-0.929974793570161,109.17353793842,-0.814517292669956,107.401347421262,-0.944923546140828,109.644621640936,-1.18237487766251,120.202068449775,-1.02088930984809,139.842125004407,-1.00869599076357,156.509009905114,-0.765085306862834,156.490158603152,-0.49670497880287,172.450534308545,-0.454963009460514,172.150575643985,-0.733361656547926,167.700188259088,-0.744080468840781,171.142433264985,-0.525820954754143,174.886987047773,-0.448024276381688,170.441515494382,-0.454403185438621,162.657929988652,-0.137814975070025,160.285594442573,0.163351646736007,159.041726598636,0.462419074942682,168.909725054202,0.471092734493253,162.083647684485,0.566307696609645,160.961956717683,0.640369064108185,161.39940984594,0.922276963579873,169.511522257685
