"","DTsig","D_pr_lm","DTsig.1","D_pr_lm.1","DTsig.2","D_pr_lm.2","DTsig.3","D_pr_lm.3","DTsig.4","D_pr_lm.4","DTsig.5","D_pr_lm.5","DTsig.6","D_pr_lm.6","DTsig.7","D_pr_lm.7","DTsig.8","D_pr_lm.8","DTsig.9","D_pr_lm.9","DTsig.10","D_pr_lm.10","DTsig.11","D_pr_lm.11","DTsig.12","D_pr_lm.12","DTsig.13","D_pr_lm.13","DTsig.14","D_pr_lm.14","DTsig.15","D_pr_lm.15","DTsig.16","D_pr_lm.16","DTsig.17","D_pr_lm.17","DTsig.18","D_pr_lm.18","DTsig.19","D_pr_lm.19","DTsig.20","D_pr_lm.20","DTsig.21","D_pr_lm.21","DTsig.22","D_pr_lm.22","DTsig.23","D_pr_lm.23","DTsig.24","D_pr_lm.24","DTsig.25","D_pr_lm.25","DTsig.26","D_pr_lm.26","DTsig.27","D_pr_lm.27","DTsig.28","D_pr_lm.28","DTsig.29","D_pr_lm.29","DTsig.30","D_pr_lm.30","DTsig.31","D_pr_lm.31","DTsig.32","D_pr_lm.32","DTsig.33","D_pr_lm.33","DTsig.34","D_pr_lm.34","DTsig.35","D_pr_lm.35","DTsig.36","D_pr_lm.36","DTsig.37","D_pr_lm.37","DTsig.38","D_pr_lm.38","DTsig.39","D_pr_lm.39","DTsig.40","D_pr_lm.40","DTsig.41","D_pr_lm.41","DTsig.42","D_pr_lm.42","DTsig.43","D_pr_lm.43","DTsig.44","D_pr_lm.44","DTsig.45","D_pr_lm.45","DTsig.46","D_pr_lm.46","DTsig.47","D_pr_lm.47","DTsig.48","D_pr_lm.48","DTsig.49","D_pr_lm.49","DTsig.50","D_pr_lm.50","DTsig.51","D_pr_lm.51","DTsig.52","D_pr_lm.52","DTsig.53","D_pr_lm.53","DTsig.54","D_pr_lm.54","DTsig.55","D_pr_lm.55","DTsig.56","D_pr_lm.56","DTsig.57","D_pr_lm.57","DTsig.58","D_pr_lm.58","DTsig.59","D_pr_lm.59","DTsig.60","D_pr_lm.60","DTsig.61","D_pr_lm.61","DTsig.62","D_pr_lm.62","DTsig.63","D_pr_lm.63","DTsig.64","D_pr_lm.64","DTsig.65","D_pr_lm.65","DTsig.66","D_pr_lm.66","DTsig.67","D_pr_lm.67","DTsig.68","D_pr_lm.68","DTsig.69","D_pr_lm.69","DTsig.70","D_pr_lm.70","DTsig.71","D_pr_lm.71","DTsig.72","D_pr_lm.72","DTsig.73","D_pr_lm.73","DTsig.74","D_pr_lm.74","DTsig.75","D_pr_lm.75","DTsig.76","D_pr_lm.76","DTsig.77","D_pr_lm.77","DTsig.78","D_pr_lm.78"
"DTsig",0.000265600117049704,0.000722829507076611,0.000833240442052153,0.00220421571453807,0.00197690183325453,0.00501707127803204,0.00333927735386786,0.00951265393032856,0.00461089059260573,0.0154373248163906,0.00751711310347779,0.0224795915613472,0.0088736512172363,0.0275796187216467,0.0118764202406005,0.037397965360398,0.0138541139851493,0.0439993000843663,0.0168825050427196,0.0522334985780688,0.0200523392335696,0.0593391957551604,0.0219246716818628,0.0683574559928089,0.0271832071180356,0.0796456336893833,0.030959949887926,0.0894763701418452,0.0331512471042823,0.101557805039508,0.0389353094550345,0.117736078831397,0.0433784858842962,0.12705308009449,0.0448566265744778,0.130062504720973,0.0508041153286463,0.141983274635807,0.0545073306356514,0.148394498779919,0.0598972962292012,0.161145867074532,0.0636523722185555,0.174612395322248,0.0669919261929539,0.183769746548061,0.0719040123718466,0.199617976431665,0.0754897339677604,0.21367186309174,0.0832621803822784,0.23347693721166,0.0885771766622788,0.240219433210616,0.0945814954657952,0.255356056880059,0.0973828136973598,0.249951285130654,0.104157758696703,0.265736344511721,0.107199123874171,0.273088421606253,0.111574778589152,0.286943160451484,0.113507984487506,0.298231132325122,0.120352451400201,0.311741168636947,0.124261059406824,0.315542605064371,0.128152490075076,0.320839479190925,0.13331746650763,0.347257410526107,0.139966144702065,0.339663186861858,0.148783256282357,0.360253429747832,0.155045840817042,0.376831161876067,0.164955004151982,0.373340052188277,0.180640560633571,0.387010776252318,0.185829971193997,0.397575063116821,0.197992151568829,0.409502912898547,0.210248991824183,0.417202990267175,0.217615133976519,0.412549397913106,0.227491655595692,0.405011317294818,0.238585874550805,0.399933412113554,0.251385491600955,0.405444096314713,0.262484431551076,0.398678904115752,0.272476152754988,0.373022329768652,0.291936507876244,0.370089800898918,0.307520038311269,0.368212139953158,0.325242755629798,0.368542712151502,0.346963376335665,0.355706814264367,0.361250634046878,0.347077261573771,0.375306370965475,0.331142970946458,0.39763848718731,0.3237326972425,0.419253892795787,0.321819309740759,0.438412711556188,0.293808046107394,0.467308147562214,0.28166937018205,0.498131838240763,0.25158384172386,0.522554928930695,0.234402010151337,0.54728549727983,0.201302244627955,0.583361860564585,0.193739925143829,0.618642576993365,0.204428705692979,0.654816884147891,0.136772728783736,0.689289773309695,0.127638006919363,0.726719495291208,0.0973020962920598,0.759552765651359,0.0605907855436357,0.795279965560404,0.0469590649558215,0.83120570754969,0.0136406258892546,0.885130052210771,-0.0268380453296435,0.923690672109735,-0.0577848494211577,0.964551405484729,-0.0991802841172255,1.02308126552136,-0.143875777350785,1.07389073397772,-0.176500772381486,1.13511042237746,-0.194048202495467,1.18025254596855,-0.195240805712183
"D_pr_lm",0.000722829507076611,0.00639297928327741,0.00220421571453807,0.0255719171331101,0.00501707127803204,0.0575368135494997,0.00951265393032856,0.102287668532443,0.0154373248163906,0.159824482081941,0.0224795915613472,0.230147254197997,0.0275796187216467,0.313255984880603,0.037397965360398,0.409150674129766,0.0439993000843663,0.517831321945487,0.0522334985780688,0.639297928327766,0.0593391957551604,0.773550493276599,0.0683574559928089,0.920589016791978,0.0796456336893833,1.08041349887393,0.0894763701418452,1.25302393952242,0.101557805039508,1.43842033873747,0.117736078831397,1.63660269651908,0.12705308009449,1.84757101286724,0.130062504720973,2.07132528778196,0.141983274635807,2.30786552126323,0.148394498779919,2.55719171331107,0.161145867074532,2.81930386392544,0.174612395322248,3.0942019731064,0.183769746548061,3.38188604085388,0.199617976431665,3.68235606716793,0.21367186309174,3.99561205204853,0.23347693721166,4.3216539954957,0.240219433210616,4.66048189750942,0.255356056880059,5.01209575808968,0.249951285130654,5.37649557723652,0.265736344511721,5.75368135494989,0.273088421606253,6.14365309122982,0.286943160451484,6.54641078607631,0.298231132325122,6.96195443948936,0.311741168636947,7.39028405146897,0.315542605064371,7.83139962201515,0.320839479190925,8.28530115112786,0.347257410526107,8.75198863880712,0.339663186861858,9.23146208505292,0.360253429747832,9.72372148986529,0.376831161876067,10.2287668532442,0.373340052188277,10.7465981751897,0.387010776252318,11.2772154557018,0.397575063116821,11.8206186947804,0.409502912898547,12.3768078924255,0.417202990267175,12.9457830486372,0.412549397913106,13.5275441634155,0.405011317294818,14.1220912367603,0.399933412113554,14.7294242686717,0.405444096314713,15.3495432591497,0.398678904115752,15.9824482081942,0.373022329768652,16.6281391158052,0.370089800898918,17.2866159819828,0.368212139953158,17.9578788067269,0.368542712151502,18.6419275900377,0.355706814264367,19.3387623319149,0.347077261573771,20.0483830323587,0.331142970946458,20.7707896913691,0.3237326972425,21.505982308946,0.321819309740759,22.2539608850895,0.293808046107394,23.0147254197996,0.28166937018205,23.7882759130762,0.25158384172386,24.5746123649193,0.234402010151337,25.373734775329,0.201302244627955,26.1856431443053,0.193739925143829,27.0103374718481,0.204428705692979,27.8478177579575,0.136772728783736,28.6980840026334,0.127638006919363,29.5611362058759,0.0973020962920598,30.4369743676849,0.0605907855436357,31.3255984880605,0.0469590649558215,32.2270085670027,0.0136406258892546,33.1412046045114,-0.0268380453296435,34.0681866005867,-0.0577848494211577,35.0079545552285,-0.0991802841172255,35.9605084684368,-0.143875777350785,36.9258483402117,-0.176500772381486,37.9039741705532,-0.194048202495467,38.8948859594613,-0.195240805712183,39.8985837069359
