period,mvs,window,n_windows,min_window_avg_pr
historical,IPSL-CM6A-LR_r1i1p1f1_ssp585,2,64,699.272994485149
historical,IPSL-CM6A-LR_r1i1p1f1_ssp585,5,61,911.3780395716407
historical,IPSL-CM6A-LR_r1i1p1f1_ssp585,10,56,1009.2025118100643
historical,IPSL-CM6A-LR_r1i1p1f1_ssp585,15,51,1085.780860645624
historical,IPSL-CM6A-LR_r1i1p1f1_ssp585,20,46,1104.9887953814982
historical,IPSL-CM6A-LR_r2i1p1f1_ssp245,2,64,720.4950328395826
historical,IPSL-CM6A-LR_r2i1p1f1_ssp245,5,61,974.6733752768487
historical,IPSL-CM6A-LR_r2i1p1f1_ssp245,10,56,1118.403901234667
historical,IPSL-CM6A-LR_r2i1p1f1_ssp245,15,51,1132.6966826644502
historical,IPSL-CM6A-LR_r2i1p1f1_ssp245,20,46,1188.561075172714
historical,IPSL-CM6A-LR_r2i1p1f1_ssp370,2,64,720.4950328395826
historical,IPSL-CM6A-LR_r2i1p1f1_ssp370,5,61,974.6733752768487
historical,IPSL-CM6A-LR_r2i1p1f1_ssp370,10,56,1118.403901234667
historical,IPSL-CM6A-LR_r2i1p1f1_ssp370,15,51,1132.6966826644502
historical,IPSL-CM6A-LR_r2i1p1f1_ssp370,20,46,1188.561075172714
historical,IPSL-CM6A-LR_r2i1p1f1_ssp585,2,64,720.4950328395826
historical,IPSL-CM6A-LR_r2i1p1f1_ssp585,5,61,974.6733752768487
historical,IPSL-CM6A-LR_r2i1p1f1_ssp585,10,56,1118.403901234667
historical,IPSL-CM6A-LR_r2i1p1f1_ssp585,15,51,1132.6966826644502
historical,IPSL-CM6A-LR_r2i1p1f1_ssp585,20,46,1188.561075172714
historical,IPSL-CM6A-LR_r3i1p1f1_ssp245,2,64,516.3790946492445
historical,IPSL-CM6A-LR_r3i1p1f1_ssp245,5,61,882.3061492937777
historical,IPSL-CM6A-LR_r3i1p1f1_ssp245,10,56,956.8903201311638
historical,IPSL-CM6A-LR_r3i1p1f1_ssp245,15,51,1008.8467153557691
historical,IPSL-CM6A-LR_r3i1p1f1_ssp245,20,46,1009.1173428528862
historical,IPSL-CM6A-LR_r3i1p1f1_ssp370,2,64,516.3790946492445
historical,IPSL-CM6A-LR_r3i1p1f1_ssp370,5,61,882.3061492937777
historical,IPSL-CM6A-LR_r3i1p1f1_ssp370,10,56,956.8903201311638
historical,IPSL-CM6A-LR_r3i1p1f1_ssp370,15,51,1008.8467153557691
historical,IPSL-CM6A-LR_r3i1p1f1_ssp370,20,46,1009.1173428528862
historical,IPSL-CM6A-LR_r3i1p1f1_ssp585,2,64,516.3790946492445
historical,IPSL-CM6A-LR_r3i1p1f1_ssp585,5,61,882.3061492937777
historical,IPSL-CM6A-LR_r3i1p1f1_ssp585,10,56,956.8903201311638
historical,IPSL-CM6A-LR_r3i1p1f1_ssp585,15,51,1008.8467153557691
historical,IPSL-CM6A-LR_r3i1p1f1_ssp585,20,46,1009.1173428528862
historical,IPSL-CM6A-LR_r4i1p1f1_ssp245,2,64,751.7517018176084
historical,IPSL-CM6A-LR_r4i1p1f1_ssp245,5,61,801.1165354386306
historical,IPSL-CM6A-LR_r4i1p1f1_ssp245,10,56,944.1823338121387
historical,IPSL-CM6A-LR_r4i1p1f1_ssp245,15,51,974.6785993853625
historical,IPSL-CM6A-LR_r4i1p1f1_ssp245,20,46,984.2168819430022
historical,IPSL-CM6A-LR_r4i1p1f1_ssp370,2,64,751.7517018176084
historical,IPSL-CM6A-LR_r4i1p1f1_ssp370,5,61,801.1165354386306
historical,IPSL-CM6A-LR_r4i1p1f1_ssp370,10,56,944.1823338121387
historical,IPSL-CM6A-LR_r4i1p1f1_ssp370,15,51,974.6785993853625
historical,IPSL-CM6A-LR_r4i1p1f1_ssp370,20,46,984.2168819430022
historical,IPSL-CM6A-LR_r4i1p1f1_ssp585,2,64,751.7517018176084
historical,IPSL-CM6A-LR_r4i1p1f1_ssp585,5,61,801.1165354386306
historical,IPSL-CM6A-LR_r4i1p1f1_ssp585,10,56,944.1823338121387
historical,IPSL-CM6A-LR_r4i1p1f1_ssp585,15,51,974.6785993853625
historical,IPSL-CM6A-LR_r4i1p1f1_ssp585,20,46,984.2168819430022
historical,IPSL-CM6A-LR_r5i1p1f1_ssp245,2,64,641.7951959442835
historical,IPSL-CM6A-LR_r5i1p1f1_ssp245,5,61,804.3951255527743
historical,IPSL-CM6A-LR_r5i1p1f1_ssp245,10,56,876.889941183685
historical,IPSL-CM6A-LR_r5i1p1f1_ssp245,15,51,950.938876569988
historical,IPSL-CM6A-LR_r5i1p1f1_ssp245,20,46,1019.7564608787922
historical,IPSL-CM6A-LR_r5i1p1f1_ssp370,2,64,641.7951959442835
historical,IPSL-CM6A-LR_r5i1p1f1_ssp370,5,61,804.3951255527743
historical,IPSL-CM6A-LR_r5i1p1f1_ssp370,10,56,876.889941183685
historical,IPSL-CM6A-LR_r5i1p1f1_ssp370,15,51,950.938876569988
historical,IPSL-CM6A-LR_r5i1p1f1_ssp370,20,46,1019.7564608787922
historical,IPSL-CM6A-LR_r6i1p1f1_ssp370,2,64,635.1586154196202
historical,IPSL-CM6A-LR_r6i1p1f1_ssp370,5,61,739.2916204421912
historical,IPSL-CM6A-LR_r6i1p1f1_ssp370,10,56,905.7328440464414
historical,IPSL-CM6A-LR_r6i1p1f1_ssp370,15,51,1011.1732022803039
historical,IPSL-CM6A-LR_r6i1p1f1_ssp370,20,46,1053.5048505662749
historical,IPSL-CM6A-LR_r7i1p1f1_ssp370,2,64,631.2668410370861
historical,IPSL-CM6A-LR_r7i1p1f1_ssp370,5,61,850.9380802907253
historical,IPSL-CM6A-LR_r7i1p1f1_ssp370,10,56,1039.5929644177536
historical,IPSL-CM6A-LR_r7i1p1f1_ssp370,15,51,1134.644966786304
historical,IPSL-CM6A-LR_r7i1p1f1_ssp370,20,46,1172.6001495998903
historical,IPSL-CM6A-LR_r8i1p1f1_ssp370,2,64,699.3952434710263
historical,IPSL-CM6A-LR_r8i1p1f1_ssp370,5,61,953.6669548212055
historical,IPSL-CM6A-LR_r8i1p1f1_ssp370,10,56,1056.476187416319
historical,IPSL-CM6A-LR_r8i1p1f1_ssp370,15,51,1121.075918721398
historical,IPSL-CM6A-LR_r8i1p1f1_ssp370,20,46,1126.790553405296
historical,IPSL-CM6A-LR_r9i1p1f1_ssp370,2,64,691.5990227873508
historical,IPSL-CM6A-LR_r9i1p1f1_ssp370,5,61,783.0813919033317
historical,IPSL-CM6A-LR_r9i1p1f1_ssp370,10,56,1009.4974552494283
historical,IPSL-CM6A-LR_r9i1p1f1_ssp370,15,51,1028.5880159894703
historical,IPSL-CM6A-LR_r9i1p1f1_ssp370,20,46,1077.3905493612324
historical,KACE-1-0-G_r1i1p1f1_ssp245,2,64,591.5445715309943
historical,KACE-1-0-G_r1i1p1f1_ssp245,5,61,828.7244125970276
historical,KACE-1-0-G_r1i1p1f1_ssp245,10,56,1026.75480958014
historical,KACE-1-0-G_r1i1p1f1_ssp245,15,51,1023.5258752415436
historical,KACE-1-0-G_r1i1p1f1_ssp245,20,46,1143.7964891981333
historical,KACE-1-0-G_r1i1p1f1_ssp370,2,64,591.5445715309943
historical,KACE-1-0-G_r1i1p1f1_ssp370,5,61,828.7244125970276
historical,KACE-1-0-G_r1i1p1f1_ssp370,10,56,1026.75480958014
historical,KACE-1-0-G_r1i1p1f1_ssp370,15,51,1023.5258752415436
historical,KACE-1-0-G_r1i1p1f1_ssp370,20,46,1143.7964891981333
historical,KACE-1-0-G_r1i1p1f1_ssp585,2,64,591.5445715309943
historical,KACE-1-0-G_r1i1p1f1_ssp585,5,61,828.7244125970276
historical,KACE-1-0-G_r1i1p1f1_ssp585,10,56,1026.75480958014
historical,KACE-1-0-G_r1i1p1f1_ssp585,15,51,1023.5258752415436
historical,KACE-1-0-G_r1i1p1f1_ssp585,20,46,1143.7964891981333
historical,KACE-1-0-G_r2i1p1f1_ssp245,2,64,707.6514354996198
historical,KACE-1-0-G_r2i1p1f1_ssp245,5,61,898.2979873692951
historical,KACE-1-0-G_r2i1p1f1_ssp245,10,56,965.0006742836595
historical,KACE-1-0-G_r2i1p1f1_ssp245,15,51,995.5883109178156
historical,KACE-1-0-G_r2i1p1f1_ssp245,20,46,1044.7834215749954
historical,KACE-1-0-G_r2i1p1f1_ssp370,2,64,707.6514354996198
historical,KACE-1-0-G_r2i1p1f1_ssp370,5,61,898.2979873692951
historical,KACE-1-0-G_r2i1p1f1_ssp370,10,56,965.0006742836595
historical,KACE-1-0-G_r2i1p1f1_ssp370,15,51,995.5883109178156
historical,KACE-1-0-G_r2i1p1f1_ssp370,20,46,1044.7834215749954
historical,KACE-1-0-G_r2i1p1f1_ssp585,2,64,707.6514354996198
historical,KACE-1-0-G_r2i1p1f1_ssp585,5,61,898.2979873692951
historical,KACE-1-0-G_r2i1p1f1_ssp585,10,56,965.0006742836595
historical,KACE-1-0-G_r2i1p1f1_ssp585,15,51,995.5883109178156
historical,KACE-1-0-G_r2i1p1f1_ssp585,20,46,1044.7834215749954
historical,KACE-1-0-G_r3i1p1f1_ssp245,2,64,470.09754129602516
historical,KACE-1-0-G_r3i1p1f1_ssp245,5,61,748.0976786478772
historical,KACE-1-0-G_r3i1p1f1_ssp245,10,56,913.246625817271
historical,KACE-1-0-G_r3i1p1f1_ssp245,15,51,1001.1352403500401
historical,KACE-1-0-G_r3i1p1f1_ssp245,20,46,1028.2593850662597
historical,KACE-1-0-G_r3i1p1f1_ssp370,2,64,470.09754129602516
historical,KACE-1-0-G_r3i1p1f1_ssp370,5,61,748.0976786478772
historical,KACE-1-0-G_r3i1p1f1_ssp370,10,56,913.246625817271
historical,KACE-1-0-G_r3i1p1f1_ssp370,15,51,1001.1352403500401
historical,KACE-1-0-G_r3i1p1f1_ssp370,20,46,1028.2593850662597
historical,KACE-1-0-G_r3i1p1f1_ssp585,2,64,470.09754129602516
historical,KACE-1-0-G_r3i1p1f1_ssp585,5,61,748.0976786478772
historical,KACE-1-0-G_r3i1p1f1_ssp585,10,56,913.246625817271
historical,KACE-1-0-G_r3i1p1f1_ssp585,15,51,1001.1352403500401
historical,KACE-1-0-G_r3i1p1f1_ssp585,20,46,1028.2593850662597
historical,MIROC6_r4i1p1f1_ssp585,2,64,649.4081079233183
historical,MIROC6_r4i1p1f1_ssp585,5,61,865.5547714356347
historical,MIROC6_r4i1p1f1_ssp585,10,56,974.3640597325372
historical,MIROC6_r4i1p1f1_ssp585,15,51,1003.8653063083922
historical,MIROC6_r4i1p1f1_ssp585,20,46,1017.5879829492176
historical,MIROC6_r5i1p1f1_ssp585,2,64,596.7848071914668
historical,MIROC6_r5i1p1f1_ssp585,5,61,887.8380774500023
historical,MIROC6_r5i1p1f1_ssp585,10,56,1050.7729694434072
historical,MIROC6_r5i1p1f1_ssp585,15,51,1117.5564501621704
historical,MIROC6_r5i1p1f1_ssp585,20,46,1161.2780832732174
historical,MPI-ESM1-2-HR_r10i1p1f1_ssp370,2,64,648.5142885910682
historical,MPI-ESM1-2-HR_r10i1p1f1_ssp370,5,61,780.6578727034488
historical,MPI-ESM1-2-HR_r10i1p1f1_ssp370,10,56,890.2535371036596
historical,MPI-ESM1-2-HR_r10i1p1f1_ssp370,15,51,951.18398086805
historical,MPI-ESM1-2-HR_r10i1p1f1_ssp370,20,46,983.379145756007
historical,MPI-ESM1-2-HR_r3i1p1f1_ssp370,2,64,734.960328871035
historical,MPI-ESM1-2-HR_r3i1p1f1_ssp370,5,61,872.4618892451756
historical,MPI-ESM1-2-HR_r3i1p1f1_ssp370,10,56,1007.8812995004115
historical,MPI-ESM1-2-HR_r3i1p1f1_ssp370,15,51,1031.973102698565
historical,MPI-ESM1-2-HR_r3i1p1f1_ssp370,20,46,1076.9832584977946
historical,MPI-ESM1-2-HR_r4i1p1f1_ssp370,2,64,583.9928853169099
historical,MPI-ESM1-2-HR_r4i1p1f1_ssp370,5,61,766.8613496098033
historical,MPI-ESM1-2-HR_r4i1p1f1_ssp370,10,56,913.7653022692215
historical,MPI-ESM1-2-HR_r4i1p1f1_ssp370,15,51,970.3327492410324
historical,MPI-ESM1-2-HR_r4i1p1f1_ssp370,20,46,1022.7878853113567
historical,MPI-ESM1-2-HR_r5i1p1f1_ssp370,2,64,723.1516586558755
historical,MPI-ESM1-2-HR_r5i1p1f1_ssp370,5,61,947.0104376927993
historical,MPI-ESM1-2-HR_r5i1p1f1_ssp370,10,56,1037.9615069881947
historical,MPI-ESM1-2-HR_r5i1p1f1_ssp370,15,51,1037.9764250723094
historical,MPI-ESM1-2-HR_r5i1p1f1_ssp370,20,46,1072.8314107555036
historical,MPI-ESM1-2-HR_r6i1p1f1_ssp370,2,64,822.6236021962832
historical,MPI-ESM1-2-HR_r6i1p1f1_ssp370,5,61,1017.8405793855621
historical,MPI-ESM1-2-HR_r6i1p1f1_ssp370,10,56,1090.9679202795107
historical,MPI-ESM1-2-HR_r6i1p1f1_ssp370,15,51,1118.7856104188963
historical,MPI-ESM1-2-HR_r6i1p1f1_ssp370,20,46,1133.8903534586232
historical,MPI-ESM1-2-HR_r7i1p1f1_ssp370,2,64,691.1251273399175
historical,MPI-ESM1-2-HR_r7i1p1f1_ssp370,5,61,888.0973432079834
historical,MPI-ESM1-2-HR_r7i1p1f1_ssp370,10,56,982.3126092416994
historical,MPI-ESM1-2-HR_r7i1p1f1_ssp370,15,51,1014.9113143251953
historical,MPI-ESM1-2-HR_r7i1p1f1_ssp370,20,46,1090.5863466587616
historical,MPI-ESM1-2-HR_r8i1p1f1_ssp370,2,64,469.3242233855344
historical,MPI-ESM1-2-HR_r8i1p1f1_ssp370,5,61,707.0100411067411
historical,MPI-ESM1-2-HR_r8i1p1f1_ssp370,10,56,876.921651941374
historical,MPI-ESM1-2-HR_r8i1p1f1_ssp370,15,51,966.5114732627932
historical,MPI-ESM1-2-HR_r8i1p1f1_ssp370,20,46,993.5699915213448
historical,MPI-ESM1-2-HR_r9i1p1f1_ssp370,2,64,597.8253475571364
historical,MPI-ESM1-2-HR_r9i1p1f1_ssp370,5,61,791.3599073110847
historical,MPI-ESM1-2-HR_r9i1p1f1_ssp370,10,56,899.0300193973665
historical,MPI-ESM1-2-HR_r9i1p1f1_ssp370,15,51,959.6158865290276
historical,MPI-ESM1-2-HR_r9i1p1f1_ssp370,20,46,991.8633629676548
historical,MRI-ESM2-0_r2i1p1f1_ssp370,2,64,681.716886227241
historical,MRI-ESM2-0_r2i1p1f1_ssp370,5,61,880.9394075484946
historical,MRI-ESM2-0_r2i1p1f1_ssp370,10,56,1043.2779542754258
historical,MRI-ESM2-0_r2i1p1f1_ssp370,15,51,1059.749361622612
historical,MRI-ESM2-0_r2i1p1f1_ssp370,20,46,1097.9156220390555
historical,MRI-ESM2-0_r3i1p1f1_ssp370,2,64,709.7499055092012
historical,MRI-ESM2-0_r3i1p1f1_ssp370,5,61,832.3260494916045
historical,MRI-ESM2-0_r3i1p1f1_ssp370,10,56,986.5859354212974
historical,MRI-ESM2-0_r3i1p1f1_ssp370,15,51,1079.009082565495
historical,MRI-ESM2-0_r3i1p1f1_ssp370,20,46,1095.1011510476915
historical,MRI-ESM2-0_r4i1p1f1_ssp370,2,64,716.9422090847238
historical,MRI-ESM2-0_r4i1p1f1_ssp370,5,61,929.2183025298509
historical,MRI-ESM2-0_r4i1p1f1_ssp370,10,56,1067.3930307342791
historical,MRI-ESM2-0_r4i1p1f1_ssp370,15,51,1107.9391799173682
historical,MRI-ESM2-0_r4i1p1f1_ssp370,20,46,1125.3149366088364
historical,MRI-ESM2-0_r5i1p1f1_ssp370,2,64,708.5231388066386
historical,MRI-ESM2-0_r5i1p1f1_ssp370,5,61,831.3687219065105
historical,MRI-ESM2-0_r5i1p1f1_ssp370,10,56,964.6064551465194
historical,MRI-ESM2-0_r5i1p1f1_ssp370,15,51,1042.147968589466
historical,MRI-ESM2-0_r5i1p1f1_ssp370,20,46,1089.5177341359304
early_projection,ACCESS-CM2_r1i1p1f1_ssp245,2,39,774.2295348368534
early_projection,ACCESS-CM2_r1i1p1f1_ssp245,5,36,982.7852474816493
early_projection,ACCESS-CM2_r1i1p1f1_ssp245,10,31,1068.8266171829807
early_projection,ACCESS-CM2_r1i1p1f1_ssp245,15,26,1137.1082674438285
early_projection,ACCESS-CM2_r1i1p1f1_ssp245,20,21,1135.3902539646829
early_projection,ACCESS-CM2_r1i1p1f1_ssp370,2,39,700.0127000429638
early_projection,ACCESS-CM2_r1i1p1f1_ssp370,5,36,882.6939551059666
early_projection,ACCESS-CM2_r1i1p1f1_ssp370,10,31,978.6260164140473
early_projection,ACCESS-CM2_r1i1p1f1_ssp370,15,26,1057.414025747429
early_projection,ACCESS-CM2_r1i1p1f1_ssp370,20,21,1087.1077065008424
early_projection,ACCESS-CM2_r1i1p1f1_ssp585,2,39,809.3438830755858
early_projection,ACCESS-CM2_r1i1p1f1_ssp585,5,36,924.5248443489487
early_projection,ACCESS-CM2_r1i1p1f1_ssp585,10,31,1072.0374734078698
early_projection,ACCESS-CM2_r1i1p1f1_ssp585,15,26,1092.1664468528127
early_projection,ACCESS-CM2_r1i1p1f1_ssp585,20,21,1131.5757638505343
early_projection,ACCESS-CM2_r2i1p1f1_ssp245,2,39,656.4010703140366
early_projection,ACCESS-CM2_r2i1p1f1_ssp245,5,36,895.8999368753754
early_projection,ACCESS-CM2_r2i1p1f1_ssp245,10,31,984.5174706954033
early_projection,ACCESS-CM2_r2i1p1f1_ssp245,15,26,1051.156250109478
early_projection,ACCESS-CM2_r2i1p1f1_ssp245,20,21,1031.6535898781947
early_projection,ACCESS-CM2_r2i1p1f1_ssp370,2,39,438.54385900555644
early_projection,ACCESS-CM2_r2i1p1f1_ssp370,5,36,703.4505849604008
early_projection,ACCESS-CM2_r2i1p1f1_ssp370,10,31,877.2450903291522
early_projection,ACCESS-CM2_r2i1p1f1_ssp370,15,26,956.7598922508481
early_projection,ACCESS-CM2_r2i1p1f1_ssp370,20,21,1024.3899886499805
early_projection,ACCESS-CM2_r2i1p1f1_ssp585,2,39,705.3537341455474
early_projection,ACCESS-CM2_r2i1p1f1_ssp585,5,36,869.2147177958628
early_projection,ACCESS-CM2_r2i1p1f1_ssp585,10,31,1019.7558767920527
early_projection,ACCESS-CM2_r2i1p1f1_ssp585,15,26,1156.0664296470436
early_projection,ACCESS-CM2_r2i1p1f1_ssp585,20,21,1194.8398338293694
early_projection,ACCESS-CM2_r3i1p1f1_ssp245,2,39,667.2291653699875
early_projection,ACCESS-CM2_r3i1p1f1_ssp245,5,36,790.1939450262622
early_projection,ACCESS-CM2_r3i1p1f1_ssp245,10,31,1058.6120990226766
early_projection,ACCESS-CM2_r3i1p1f1_ssp245,15,26,1134.2673565493596
early_projection,ACCESS-CM2_r3i1p1f1_ssp245,20,21,1148.8664650248218
early_projection,ACCESS-CM2_r3i1p1f1_ssp370,2,39,682.9617442112612
early_projection,ACCESS-CM2_r3i1p1f1_ssp370,5,36,924.5959358047782
early_projection,ACCESS-CM2_r3i1p1f1_ssp370,10,31,1032.5789530377526
early_projection,ACCESS-CM2_r3i1p1f1_ssp370,15,26,1130.292531506187
early_projection,ACCESS-CM2_r3i1p1f1_ssp370,20,21,1159.6836544517525
early_projection,ACCESS-CM2_r3i1p1f1_ssp585,2,39,747.0050392615685
early_projection,ACCESS-CM2_r3i1p1f1_ssp585,5,36,844.0920114987952
early_projection,ACCESS-CM2_r3i1p1f1_ssp585,10,31,932.5564516826344
early_projection,ACCESS-CM2_r3i1p1f1_ssp585,15,26,1004.7705476758825
early_projection,ACCESS-CM2_r3i1p1f1_ssp585,20,21,1009.2313090757289
early_projection,CESM2-LENS_r10i1p1f1_ssp370,2,39,751.6268964913797
early_projection,CESM2-LENS_r10i1p1f1_ssp370,5,36,865.8133592597271
early_projection,CESM2-LENS_r10i1p1f1_ssp370,10,31,1032.608699639474
early_projection,CESM2-LENS_r10i1p1f1_ssp370,15,26,1023.0590309951072
early_projection,CESM2-LENS_r10i1p1f1_ssp370,20,21,1049.4012036482393
early_projection,CESM2-LENS_r1i1p1f1_ssp370,2,39,680.6736534865577
early_projection,CESM2-LENS_r1i1p1f1_ssp370,5,36,839.1017313926728
early_projection,CESM2-LENS_r1i1p1f1_ssp370,10,31,911.232223953971
early_projection,CESM2-LENS_r1i1p1f1_ssp370,15,26,984.855143682665
early_projection,CESM2-LENS_r1i1p1f1_ssp370,20,21,1040.0684409173846
early_projection,CESM2-LENS_r2i1p1f1_ssp370,2,39,684.0637593829857
early_projection,CESM2-LENS_r2i1p1f1_ssp370,5,36,855.799521139326
early_projection,CESM2-LENS_r2i1p1f1_ssp370,10,31,940.079839269631
early_projection,CESM2-LENS_r2i1p1f1_ssp370,15,26,953.865909228516
early_projection,CESM2-LENS_r2i1p1f1_ssp370,20,21,969.1482546408864
early_projection,CESM2-LENS_r3i1p1f1_ssp370,2,39,660.3582193447519
early_projection,CESM2-LENS_r3i1p1f1_ssp370,5,36,729.7802827334878
early_projection,CESM2-LENS_r3i1p1f1_ssp370,10,31,962.9790879385757
early_projection,CESM2-LENS_r3i1p1f1_ssp370,15,26,1040.7694454528523
early_projection,CESM2-LENS_r3i1p1f1_ssp370,20,21,1053.18295230956
early_projection,CESM2-LENS_r4i1p1f1_ssp370,2,39,622.4788660573349
early_projection,CESM2-LENS_r4i1p1f1_ssp370,5,36,811.4103225134934
early_projection,CESM2-LENS_r4i1p1f1_ssp370,10,31,1063.7567528256964
early_projection,CESM2-LENS_r4i1p1f1_ssp370,15,26,1084.6704273151984
early_projection,CESM2-LENS_r4i1p1f1_ssp370,20,21,1096.598028375157
early_projection,CESM2-LENS_r5i1p1f1_ssp370,2,39,729.5189166854461
early_projection,CESM2-LENS_r5i1p1f1_ssp370,5,36,888.7405014260837
early_projection,CESM2-LENS_r5i1p1f1_ssp370,10,31,1071.1718513209794
early_projection,CESM2-LENS_r5i1p1f1_ssp370,15,26,1131.996584003213
early_projection,CESM2-LENS_r5i1p1f1_ssp370,20,21,1123.3057661942744
early_projection,CESM2-LENS_r6i1p1f1_ssp370,2,39,567.6076255052599
early_projection,CESM2-LENS_r6i1p1f1_ssp370,5,36,807.6616800562391
early_projection,CESM2-LENS_r6i1p1f1_ssp370,10,31,882.2258798590725
early_projection,CESM2-LENS_r6i1p1f1_ssp370,15,26,956.4323300333999
early_projection,CESM2-LENS_r6i1p1f1_ssp370,20,21,935.5400197266897
early_projection,CESM2-LENS_r7i1p1f1_ssp370,2,39,518.69282240543
early_projection,CESM2-LENS_r7i1p1f1_ssp370,5,36,799.5510790146773
early_projection,CESM2-LENS_r7i1p1f1_ssp370,10,31,916.897735919921
early_projection,CESM2-LENS_r7i1p1f1_ssp370,15,26,983.2053079404211
early_projection,CESM2-LENS_r7i1p1f1_ssp370,20,21,1049.3109198190516
early_projection,CESM2-LENS_r8i1p1f1_ssp370,2,39,603.1151566303088
early_projection,CESM2-LENS_r8i1p1f1_ssp370,5,36,834.2519723596015
early_projection,CESM2-LENS_r8i1p1f1_ssp370,10,31,905.5537016711569
early_projection,CESM2-LENS_r8i1p1f1_ssp370,15,26,954.4754813264714
early_projection,CESM2-LENS_r8i1p1f1_ssp370,20,21,950.9968975156993
early_projection,CESM2-LENS_r9i1p1f1_ssp370,2,39,778.7924869599847
early_projection,CESM2-LENS_r9i1p1f1_ssp370,5,36,857.4699430189845
early_projection,CESM2-LENS_r9i1p1f1_ssp370,10,31,957.0765850927844
early_projection,CESM2-LENS_r9i1p1f1_ssp370,15,26,998.0451416364381
early_projection,CESM2-LENS_r9i1p1f1_ssp370,20,21,1030.8202229167123
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp245,2,39,771.0021577421021
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp245,5,36,1058.9992527304562
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp245,10,31,1100.9523173338603
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp245,15,26,1116.57709752822
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp245,20,21,1164.531687393662
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp370,2,39,773.406870332492
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp370,5,36,954.1708319152182
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp370,10,31,1063.123635705167
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp370,15,26,1111.7614483331927
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp370,20,21,1142.018828979789
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp585,2,39,688.8556430994176
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp585,5,36,885.9862711053335
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp585,10,31,948.755405841813
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp585,15,26,994.7752872301631
early_projection,CNRM-ESM2-1_r1i1p1f2_ssp585,20,21,1049.9783410160994
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp245,2,39,678.5165961956736
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp245,5,36,881.7779351713762
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp245,10,31,1084.7745910316983
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp245,15,26,1091.8151028156788
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp245,20,21,1120.6455644748119
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp370,2,39,719.3889082458354
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp370,5,36,1009.7460006368335
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp370,10,31,1107.992399646276
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp370,15,26,1161.6060577087433
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp370,20,21,1222.8246902948931
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp585,2,39,764.4699979727284
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp585,5,36,936.1148756867311
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp585,10,31,1015.9634647434559
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp585,15,26,1064.63331888361
early_projection,EC-Earth3-Veg_r1i1p1f1_ssp585,20,21,1103.9039074596851
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp245,2,39,576.9136003582607
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp245,5,36,870.4188198064658
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp245,10,31,973.2763892863928
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp245,15,26,1068.786790475067
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp245,20,21,1060.9763432010532
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp370,2,39,796.3901961828124
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp370,5,36,964.8587213556559
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp370,10,31,1061.1953486761656
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp370,15,26,1166.653973158395
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp370,20,21,1155.5103863967947
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp585,2,39,737.708950404686
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp585,5,36,1042.5542225664635
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp585,10,31,1191.6225352370473
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp585,15,26,1230.4305198001923
early_projection,EC-Earth3-Veg_r2i1p1f1_ssp585,20,21,1234.5954881251653
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp245,2,39,694.5465446683083
early_projection,EC-Earth3-Veg_r3i1p1f1_ssp245,5,36,873.0822233889219
