index,member_id,Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC),Year
0,r1i1p1f1,2015,01,01,9.609831587333343,6.252343,-1.6795026,2015
1,r1i1p1f1,2015,01,02,0.0,5.146888,-6.5972013,2015
2,r1i1p1f1,2015,01,03,0.10888293537917841,4.2958803,-0.98940283,2015
3,r1i1p1f1,2015,01,04,5.88842698634835,7.9005322,1.5458049,2015
4,r1i1p1f1,2015,01,05,17.92264869742978,11.268118,4.0242324,2015
5,r1i1p1f1,2015,01,06,3.1743337799669367,9.961612,3.079652,2015
6,r1i1p1f1,2015,01,07,0.0,8.769816,-0.30635062,2015
7,r1i1p1f1,2015,01,08,16.715774393493408,5.270642,-1.0791167,2015
8,r1i1p1f1,2015,01,09,9.29462005917326,5.5158343,-0.8073364,2015
9,r1i1p1f1,2015,01,10,0.0,6.947566,-3.719959,2015
10,r1i1p1f1,2015,01,11,0.0,6.8531938,-2.616908,2015
11,r1i1p1f1,2015,01,12,21.52495693697251,8.209695,-2.8426464,2015
12,r1i1p1f1,2015,01,13,0.0,8.358973,-2.7120671,2015
13,r1i1p1f1,2015,01,14,0.39436342479970526,8.002571,1.5707546,2015
14,r1i1p1f1,2015,01,15,0.0,5.961461,-3.5670934,2015
15,r1i1p1f1,2015,01,16,1.2427386070492885,3.598509,-7.71974,2015
16,r1i1p1f1,2015,01,17,33.6341727083843,1.8435929,-4.0621924,2015
17,r1i1p1f1,2015,01,18,2.3172633548088735,5.9300585,0.42518762,2015
18,r1i1p1f1,2015,01,19,0.0,9.19076,-2.118938,2015
19,r1i1p1f1,2015,01,20,0.0,11.059178,0.20906724,2015
20,r1i1p1f1,2015,01,21,0.0,12.97773,0.58121747,2015
21,r1i1p1f1,2015,01,22,0.0,16.376425,2.1133041,2015
22,r1i1p1f1,2015,01,23,0.0,18.494692,4.516958,2015
23,r1i1p1f1,2015,01,24,0.0,18.524607,4.411401,2015
24,r1i1p1f1,2015,01,25,0.0,13.918511,2.9006152,2015
25,r1i1p1f1,2015,01,26,0.0,12.68159,2.4533923,2015
26,r1i1p1f1,2015,01,27,0.0,14.093127,2.0752275,2015
27,r1i1p1f1,2015,01,28,0.0,17.63117,4.790598,2015
28,r1i1p1f1,2015,01,29,0.0,17.902227,4.0727587,2015
29,r1i1p1f1,2015,01,30,0.0,16.480711,3.0768209,2015
30,r1i1p1f1,2015,01,31,0.0,12.438566,1.4361244,2015
31,r1i1p1f1,2015,02,01,1.684072472658284,9.150265,-1.4582694,2015
32,r1i1p1f1,2015,02,02,0.0,13.5347,2.1217234,2015
33,r1i1p1f1,2015,02,03,0.0,20.130573,5.752987,2015
34,r1i1p1f1,2015,02,04,0.0,17.378271,4.6864634,2015
35,r1i1p1f1,2015,02,05,0.0,13.761838,0.54112446,2015
36,r1i1p1f1,2015,02,06,0.0,13.598205,0.41039023,2015
37,r1i1p1f1,2015,02,07,0.5845297573710253,11.062752,-0.10843996,2015
38,r1i1p1f1,2015,02,08,20.434970636913356,8.936639,1.3390611,2015
39,r1i1p1f1,2015,02,09,0.0,12.694995,-0.33020568,2015
40,r1i1p1f1,2015,02,10,0.0,10.322438,-0.3594967,2015
41,r1i1p1f1,2015,02,11,0.3944180540776487,8.404478,0.19163594,2015
42,r1i1p1f1,2015,02,12,0.19008970534502478,11.39049,-0.88458824,2015
43,r1i1p1f1,2015,02,13,0.0,12.781083,0.50633484,2015
44,r1i1p1f1,2015,02,14,0.0,12.162757,-0.2760933,2015
45,r1i1p1f1,2015,02,15,0.0,12.22096,-2.1697552,2015
46,r1i1p1f1,2015,02,16,0.0,9.465026,-3.3279426,2015
47,r1i1p1f1,2015,02,17,0.0,8.09856,-4.3485203,2015
48,r1i1p1f1,2015,02,18,0.0,11.5933,-2.3875172,2015
49,r1i1p1f1,2015,02,19,0.0,14.741662,0.26173112,2015
50,r1i1p1f1,2015,02,20,0.0,12.274889,-0.99974716,2015
51,r1i1p1f1,2015,02,21,0.0,8.716504,-4.5368247,2015
52,r1i1p1f1,2015,02,22,14.83657258427947,0.8230835,-7.666465,2015
53,r1i1p1f1,2015,02,23,0.0,0.5082889,-6.622552,2015
54,r1i1p1f1,2015,02,24,29.56307528687543,0.38989794,-10.590106,2015
55,r1i1p1f1,2015,02,25,10.322805018222425,-2.2913058,-9.767195,2015
56,r1i1p1f1,2015,02,26,48.35803925219041,-0.82671493,-8.602579,2015
57,r1i1p1f1,2015,02,27,35.47067018225789,2.891475,-8.934242,2015
58,r1i1p1f1,2015,02,28,71.89525410189833,6.4266014,1.2076865,2015
59,r1i1p1f1,2015,03,01,37.97876764039852,5.976448,0.55485594,2015
60,r1i1p1f1,2015,03,02,36.72222836727374,5.461326,-0.9315871,2015
61,r1i1p1f1,2015,03,03,82.99343985824012,6.861136,2.4045832,2015
62,r1i1p1f1,2015,03,04,1.7940904430839797,9.518046,-2.703318,2015
63,r1i1p1f1,2015,03,05,66.70669605955482,7.055708,-1.9863324,2015
64,r1i1p1f1,2015,03,06,30.51872788928449,11.723507,-1.1148185,2015
65,r1i1p1f1,2015,03,07,0.0,10.753428,-1.2971268,2015
66,r1i1p1f1,2015,03,08,10.693861489600845,4.2197614,-0.27483258,2015
67,r1i1p1f1,2015,03,09,2.6819172921310193,4.339965,-1.1638105,2015
68,r1i1p1f1,2015,03,10,13.406537976774608,5.352023,-4.437455,2015
69,r1i1p1f1,2015,03,11,7.901147545309964,5.09367,-7.1002746,2015
70,r1i1p1f1,2015,03,12,0.0005557071026966074,7.0046363,-7.276347,2015
71,r1i1p1f1,2015,03,13,15.034314439215354,6.0869017,-0.12733653,2015
72,r1i1p1f1,2015,03,14,19.76154484283669,6.2059555,0.7455869,2015
73,r1i1p1f1,2015,03,15,17.388636692837615,6.86686,0.9413689,2015
74,r1i1p1f1,2015,03,16,49.61161919820466,6.755312,-4.511126,2015
75,r1i1p1f1,2015,03,17,44.03533083876889,3.7949376,-5.131874,2015
76,r1i1p1f1,2015,03,18,16.7778826306427,6.262303,-0.3986993,2015
77,r1i1p1f1,2015,03,19,11.762667882354243,11.000632,2.105775,2015
78,r1i1p1f1,2015,03,20,0.021543001984307347,12.24341,2.874248,2015
79,r1i1p1f1,2015,03,21,1.7097191289442555,10.227455,3.066658,2015
80,r1i1p1f1,2015,03,22,2.594990219528738,9.965465,-2.6757255,2015
