index,member_id,Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC),Year
0,r1i1p1f1,2015,01,01,0.0,0.54031706,-14.370649,2015
1,r1i1p1f1,2015,01,02,0.03820580961978026,1.1548799,-14.618578,2015
2,r1i1p1f1,2015,01,03,9.679600112637969,-0.8652942,-5.69324,2015
3,r1i1p1f1,2015,01,04,2.6926876321619537,-0.9581114,-13.6879,2015
4,r1i1p1f1,2015,01,05,1.2559746564244898,-0.704406,-9.810431,2015
5,r1i1p1f1,2015,01,06,8.243562784833323,1.5281217,-7.448917,2015
6,r1i1p1f1,2015,01,07,0.0,4.0749154,-7.96708,2015
7,r1i1p1f1,2015,01,08,0.0,5.0458565,-3.205851,2015
8,r1i1p1f1,2015,01,09,0.0,6.1927967,-7.213202,2015
9,r1i1p1f1,2015,01,10,0.0,5.2555604,-7.331087,2015
10,r1i1p1f1,2015,01,11,0.0,4.9159765,-8.352509,2015
11,r1i1p1f1,2015,01,12,0.0,5.121345,-9.723066,2015
12,r1i1p1f1,2015,01,13,0.0,5.1945434,-7.750273,2015
13,r1i1p1f1,2015,01,14,0.0,5.3564496,-6.7198696,2015
14,r1i1p1f1,2015,01,15,0.0,6.0469794,-7.715075,2015
15,r1i1p1f1,2015,01,16,0.0,6.491671,-6.7864733,2015
16,r1i1p1f1,2015,01,17,0.0,6.5818605,-5.8322597,2015
17,r1i1p1f1,2015,01,18,0.0,5.8103724,-7.7377677,2015
18,r1i1p1f1,2015,01,19,0.24099043029372574,2.3867435,-1.6458929,2015
19,r1i1p1f1,2015,01,20,0.0,3.922004,-12.510245,2015
20,r1i1p1f1,2015,01,21,0.0,5.527324,-11.136284,2015
21,r1i1p1f1,2015,01,22,0.0,8.265461,-7.010857,2015
22,r1i1p1f1,2015,01,23,0.0,7.604188,-5.9843946,2015
23,r1i1p1f1,2015,01,24,0.0,8.588728,-3.494815,2015
24,r1i1p1f1,2015,01,25,0.0,10.442807,-4.3423634,2015
25,r1i1p1f1,2015,01,26,0.0,9.755046,-4.7765856,2015
26,r1i1p1f1,2015,01,27,0.0,8.852491,-4.466203,2015
27,r1i1p1f1,2015,01,28,0.0,9.761669,-3.7572181,2015
28,r1i1p1f1,2015,01,29,0.0,10.517999,-3.0032487,2015
