index,member_id,Year,Month,Day,Pr (mm),Tasmax (degC),Tasmin (degC),Year
0,r9i1p1f1,2015,01,01,6.3296419651244715,15.079045,7.669274,2015
1,r9i1p1f1,2015,01,02,0.43102957712057155,16.724377,9.887789,2015
2,r9i1p1f1,2015,01,03,6.143322085143892,17.702662,10.44852,2015
3,r9i1p1f1,2015,01,04,10.028960902163849,17.702484,12.626457,2015
4,r9i1p1f1,2015,01,05,16.020213927213963,16.424334,12.056552,2015
5,r9i1p1f1,2015,01,06,11.465783188965883,18.818148,6.301672,2015
6,r9i1p1f1,2015,01,07,3.876463240661766,13.2545395,4.4900575,2015
7,r9i1p1f1,2015,01,08,17.687545281639924,12.176693,4.3976502,2015
8,r9i1p1f1,2015,01,09,16.374647678112144,15.2504015,7.2070484,2015
9,r9i1p1f1,2015,01,10,9.383243105436962,19.288523,8.84438,2015
10,r9i1p1f1,2015,01,11,6.28637764554054,14.123683,6.359115,2015
11,r9i1p1f1,2015,01,12,10.012852190899597,11.312971,3.8583019,2015
12,r9i1p1f1,2015,01,13,0.6948352020244656,12.996821,5.888162,2015
13,r9i1p1f1,2015,01,14,0.0,12.614579,2.3628774,2015
14,r9i1p1f1,2015,01,15,26.32215350371349,13.321991,7.906657,2015
15,r9i1p1f1,2015,01,16,0.827411832427957,16.38697,6.786521,2015
16,r9i1p1f1,2015,01,17,0.0,16.09016,5.5990853,2015
17,r9i1p1f1,2015,01,18,0.0,15.746016,3.17376,2015
18,r9i1p1f1,2015,01,19,0.0,14.607394,2.6529262,2015
19,r9i1p1f1,2015,01,20,44.99840949811823,12.131365,4.399758,2015
20,r9i1p1f1,2015,01,21,0.7169370027956059,15.6147785,1.0748243,2015
21,r9i1p1f1,2015,01,22,0.0,10.931646,4.282486,2015
22,r9i1p1f1,2015,01,23,0.0,9.218109,3.1127403,2015
23,r9i1p1f1,2015,01,24,0.008522479374033328,11.742356,-1.5709797,2015
24,r9i1p1f1,2015,01,25,0.0,11.106319,-0.7371382,2015
25,r9i1p1f1,2015,01,26,2.335458047477564,10.66668,1.5122844,2015
26,r9i1p1f1,2015,01,27,0.0,11.38916,-1.5142461,2015
27,r9i1p1f1,2015,01,28,0.0,11.984068,5.945216,2015
28,r9i1p1f1,2015,01,29,0.0,15.196779,1.0632852,2015
29,r9i1p1f1,2015,01,30,0.0,15.75329,2.7897203,2015
30,r9i1p1f1,2015,01,31,0.0,16.352427,5.467691,2015
31,r9i1p1f1,2015,02,01,0.0,18.208006,3.8394072,2015
32,r9i1p1f1,2015,02,02,0.0,18.182457,3.3441184,2015
33,r9i1p1f1,2015,02,03,0.0,18.470886,3.9623532,2015
34,r9i1p1f1,2015,02,04,0.0,17.149221,3.5535233,2015
35,r9i1p1f1,2015,02,05,0.0,18.565277,6.7616754,2015
36,r9i1p1f1,2015,02,06,1.8934518945424461,18.147896,10.3043585,2015
37,r9i1p1f1,2015,02,07,0.19749241645087268,20.96407,4.5622277,2015
38,r9i1p1f1,2015,02,08,17.778799706871354,15.640832,9.797025,2015
39,r9i1p1f1,2015,02,09,14.033537399645738,15.30789,10.70473,2015
40,r9i1p1f1,2015,02,10,0.015704103490505432,13.752491,8.613943,2015
41,r9i1p1f1,2015,02,11,0.0,16.05158,4.9551444,2015
42,r9i1p1f1,2015,02,12,0.0,15.04522,4.615227,2015
43,r9i1p1f1,2015,02,13,0.0,15.266649,8.53541,2015
44,r9i1p1f1,2015,02,14,1.8299985615946874,15.5709305,8.421323,2015
45,r9i1p1f1,2015,02,15,0.22240758611257083,13.785516,5.8081694,2015
46,r9i1p1f1,2015,02,16,1.1363371811140413,17.873758,4.1126533,2015
47,r9i1p1f1,2015,02,17,17.195685034523347,18.942724,5.362022,2015
48,r9i1p1f1,2015,02,18,9.086480713998931,14.919613,8.049119,2015
49,r9i1p1f1,2015,02,19,0.7454836003177973,15.284289,7.7653747,2015
50,r9i1p1f1,2015,02,20,3.6497367797873284,14.911178,9.441248,2015
51,r9i1p1f1,2015,02,21,1.9923999473328216,15.059728,5.0801616,2015
52,r9i1p1f1,2015,02,22,0.0,15.037209,0.38706523,2015
53,r9i1p1f1,2015,02,23,0.004604366246506676,16.006226,5.38149,2015
54,r9i1p1f1,2015,02,24,0.0,13.12694,1.6449028,2015
55,r9i1p1f1,2015,02,25,11.680986871271251,16.476503,6.7455626,2015
56,r9i1p1f1,2015,02,26,0.02987182611018302,18.51209,8.752148,2015
57,r9i1p1f1,2015,02,27,0.0,18.02374,9.813958,2015
58,r9i1p1f1,2015,02,28,0.0,18.732086,9.89686,2015
59,r9i1p1f1,2015,03,01,0.0,20.694586,7.577752,2015
